age,gender,year,loc,deaths,nb_c,orphans
35-39,Female,2008,20,37.659,1.8703928532698557,70
35-39,Male,2008,20,96.9085,1.9972783795181415,194
40-44,Female,2008,20,46.38,1.305206947735986,61
40-44,Male,2008,20,89.20949999999999,1.7380287141467796,155
45-49,Female,2008,20,55.916,0.7284235914143141,41
45-49,Male,2008,20,93.66499999999999,1.2394353218900473,116
50-54,Male,2008,20,104.018,0.7552870404777585,79
50-66,Female,2008,20,292.07800000000003,0.12251334903394247,36
55-59,Male,2008,20,127.936,0.42031571242957594,54
60-76,Male,2008,20,646.4275,0.09982534413936102,65
10-14,Female,2008,23,22.5795,0.012690474200052322,0
10-14,Male,2008,23,33.869,3.892944254410003e-4,0
15-19,Female,2008,23,42.0225,0.33021251499166454,14
15-19,Male,2008,23,128.2685,0.08581706829247747,11
20-24,Female,2008,23,48.683,0.9802690656543916,48
20-24,Male,2008,23,204.0825,0.5009893583387021,102
25-29,Female,2008,23,47.659,1.6314993276078442,78
25-29,Male,2008,23,199.321,1.1581692253417988,231
30-34,Female,2008,23,49.7075,2.0185452726211457,100
30-34,Male,2008,23,177.881,1.7220825036538592,306
35-39,Female,2008,23,60.263,1.8666073928662277,112
35-39,Male,2008,23,165.046,1.9933444377561271,329
40-44,Female,2008,23,77.594,1.3042281324687275,101
40-44,Male,2008,23,158.5115,1.7369949992509597,275
45-49,Female,2008,23,97.649,0.7294094676463058,71
45-49,Male,2008,23,170.353,1.2401641575350086,211
50-54,Male,2008,23,198.468,0.7571789672523076,150
50-66,Female,2008,23,548.557,0.12288403499152836,67
55-59,Male,2008,23,219.492,0.42173422936475286,93
60-76,Male,2008,23,1331.7649999999999,0.10018719073260862,133
10-14,Female,2008,25,28.9405,0.011966749822752434,0
10-14,Male,2008,25,45.1725,3.6987966241402374e-4,0
15-19,Female,2008,25,51.7725,0.3133755875938614,16
15-19,Male,2008,25,160.738,0.08112419595496305,13
20-24,Female,2008,25,56.9945,0.9332541439657417,53
20-24,Male,2008,25,248.52349999999998,0.4742450388079439,118
25-29,Female,2008,25,57.1025,1.5915271950933019,91
25-29,Male,2008,25,240.8115,1.1053582711627443,266
30-34,Female,2008,25,60.0535,2.032982428845169,122
30-34,Male,2008,25,204.791,1.6864727526143473,345
35-39,Female,2008,25,82.325,1.9141324313152437,158
35-39,Male,2008,25,208.798,2.0025810763162557,418
40-44,Female,2008,25,117.031,1.3530637390608116,158
40-44,Male,2008,25,224.442,1.7719601364050226,398
45-49,Female,2008,25,151.592,0.7682350693069715,116
45-49,Male,2008,25,252.3015,1.2793361934219434,323
50-54,Male,2008,25,298.5055,0.7875026023707115,235
50-66,Female,2008,25,842.303,0.13196657108603532,111
55-59,Male,2008,25,341.33050000000003,0.4409873083004549,151
60-76,Male,2008,25,1930.7815,0.10663478433983344,206
10-14,Female,2008,27,7.624499999999999,0.014546722497999673,0
10-14,Male,2008,27,11.451,4.4307232376748545e-4,0
15-19,Female,2008,27,14.724,0.3793042302799592,6
15-19,Male,2008,27,43.9735,0.09825005322101522,4
20-24,Female,2008,27,16.626,1.1278219667243918,19
20-24,Male,2008,27,69.7865,0.5744655587801516,40
25-29,Female,2008,27,14.275,1.8408685013770747,26
25-29,Male,2008,27,58.6725,1.3203593681120978,77
30-34,Female,2008,27,13.9275,2.2111980675654803,31
30-34,Male,2008,27,47.3705,1.9199473806404035,91
35-39,Female,2008,27,15.446,2.0071999866369232,31
35-39,Male,2008,27,38.3005,2.16955023293694,83
40-44,Female,2008,27,18.7645,1.3850675231582465,26
40-44,Male,2008,27,33.9835,1.8616764833923987,63
45-49,Female,2008,27,26.839,0.7624157297269611,20
45-49,Male,2008,27,39.9875,1.3163808102886096,53
50-54,Male,2008,27,45.787,0.7988661863754319,37
50-66,Female,2008,27,127.062,0.12601888215210336,16
55-59,Male,2008,27,50.617,0.4427301847046223,22
60-76,Male,2008,27,239.23,0.1033478940167776,25
10-14,Female,2008,41,14.632,0.01306333872162798,0
10-14,Male,2008,41,22.518,3.996513691567811e-4,0
15-19,Female,2008,41,27.575,0.34211917997179014,9
15-19,Male,2008,41,85.091,0.08854999584110451,8
20-24,Female,2008,41,30.542,1.031695646342477,32
20-24,Male,2008,41,132.7605,0.5225042397113445,69
25-29,Female,2008,41,29.712500000000002,1.7525232088752614,52
25-29,Male,2008,41,128.563,1.226905713931362,158
30-34,Female,2008,41,30.5135,2.2152257484142805,68
30-34,Male,2008,41,109.9375,1.8588563687223127,204
35-39,Female,2008,41,37.6885,2.0726740438806384,78
35-39,Male,2008,41,100.3155,2.1876568620625934,219
40-44,Female,2008,41,50.396,1.4585341472807083,74
40-44,Male,2008,41,99.8355,1.9228495355974766,192
45-49,Female,2008,41,65.3565,0.8231190423503473,54
45-49,Male,2008,41,110.956,1.380995900215911,153
50-54,Male,2008,41,129.52700000000002,0.8463965424403713,110
50-66,Female,2008,41,356.8445,0.14029546675825402,50
55-59,Male,2008,41,148.743,0.4720129126639238,70
60-76,Male,2008,41,818.686,0.11297357053898356,92
10-14,Female,2008,44,11.609,0.015008533422190884,0
10-14,Male,2008,44,17.2395,4.5760582443118807e-4,0
15-19,Female,2008,44,19.648,0.3928403307251979,8
15-19,Male,2008,44,57.4735,0.10154637912019447,6
20-24,Female,2008,44,22.422,1.1377939682390787,26
20-24,Male,2008,44,90.8505,0.5873287082763683,53
25-29,Female,2008,44,21.477999999999998,1.833479085745569,39
25-29,Male,2008,44,86.828,1.3239594870483316,115
30-34,Female,2008,44,20.83,2.2013941560089467,46
30-34,Male,2008,44,71.3925,1.9129508157028743,137
35-39,Female,2008,44,23.01,2.003148597187679,46
35-39,Male,2008,44,59.842,2.1639310044887234,129
40-44,Female,2008,44,28.27,1.3834724823681743,39
40-44,Male,2008,44,53.2925,1.8585424488469118,99
45-49,Female,2008,44,37.053000000000004,0.76298978889009,28
45-49,Male,2008,44,59.1905,1.313726254827703,78
50-54,Male,2008,44,61.2885,0.7958270495560382,49
50-66,Female,2008,44,177.923,0.1267586081145333,23
55-59,Male,2008,44,71.557,0.44139056931800696,32
60-76,Male,2008,44,327.284,0.10362728859267215,34
10-14,Female,2008,47,16.6475,0.013365242390408039,0
10-14,Male,2008,47,25.3735,4.1229671135052084e-4,0
15-19,Female,2008,47,29.7255,0.3495484415832262,10
15-19,Male,2008,47,92.018,0.0906319679644858,8
20-24,Female,2008,47,34.435,1.0415211535112139,36
20-24,Male,2008,47,147.245,0.5307922813027658,78
25-29,Female,2008,47,34.243,1.7302701848992892,59
25-29,Male,2008,47,143.065,1.2283458724767558,176
30-34,Female,2008,47,36.036,2.133625474367834,77
30-34,Male,2008,47,128.7395,1.821230109118235,234
35-39,Female,2008,47,42.6235,1.9700531948908662,84
35-39,Male,2008,47,115.732,2.1027663730023134,243
40-44,Female,2008,47,54.289,1.3748851442614531,75
40-44,Male,2008,47,109.08449999999999,1.8279757175190532,199
45-49,Female,2008,47,68.95,0.7671693541225354,53
45-49,Male,2008,47,118.1115,1.3043169354977047,154
50-54,Male,2008,47,136.298,0.7947419075502732,108
50-66,Female,2008,47,369.1175,0.12905136865198,48
55-59,Male,2008,47,162.7505,0.4424571801747981,72
60-76,Male,2008,47,835.008,0.10500513601494656,88
10-14,Female,2008,50,13.136,0.01152413657700499,0
10-14,Male,2008,50,21.41,3.538296998949123e-4,0
15-19,Female,2008,50,24.8755,0.3018352956991506,8
15-19,Male,2008,50,80.9785,0.07811385935199334,6
20-24,Female,2008,50,28.7545,0.9109097729451706,26
20-24,Male,2008,50,133.2845,0.4613316112063504,61
25-29,Female,2008,50,29.087,1.5606436900440048,45
25-29,Male,2008,50,132.73,1.0860658907888556,144
30-34,Female,2008,50,29.7175,1.9922100513463685,59
30-34,Male,2008,50,114.051,1.6598791537905,189
35-39,Female,2008,50,35.643,1.8767116572463547,67
35-39,Male,2008,50,100.935,1.9696707020647133,199
40-44,Female,2008,50,47.2055,1.3273523263752443,63
40-44,Male,2008,50,98.611,1.7396440534119493,172
45-49,Female,2008,50,59.2475,0.7525649726338475,45
45-49,Male,2008,50,106.20349999999999,1.253557279067687,133
50-54,Male,2008,50,117.1945,0.7693795449576494,90
50-66,Female,2008,50,292.946,0.12885151030790187,38
55-59,Male,2008,50,131.632,0.42961343342859487,57
60-76,Male,2008,50,709.544,0.10349028695645053,73
10-14,Female,2008,52,21.17,0.012290043328315526,0
10-14,Male,2008,52,33.0435,3.770301851585002e-4,0
15-19,Female,2008,52,39.84,0.31965098382262913,13
15-19,Male,2008,52,126.005,0.08299511222208696,10
20-24,Female,2008,52,47.2115,0.9512237089030845,45
20-24,Male,2008,52,207.8675,0.4850320876606302,101
25-29,Female,2008,52,48.391,1.5932028660415063,77
25-29,Male,2008,52,205.1095,1.125407845208523,231
30-34,Female,2008,52,49.9175,1.9861994180780433,99
30-34,Male,2008,52,176.01,1.684290146852335,296
35-39,Female,2008,52,59.8785,1.844772694059627,110
35-39,Male,2008,52,156.974,1.9620051816403128,308
40-44,Female,2008,52,77.2165,1.292962943170455,100
40-44,Male,2008,52,147.3265,1.715155084256981,253
45-49,Female,2008,52,96.1,0.7263661996247022,70
45-49,Male,2008,52,157.1075,1.2270569939057019,193
50-54,Male,2008,52,185.046,0.7494422545548967,139
50-66,Female,2008,52,598.7075,0.12304576078530449,74
55-59,Male,2008,52,229.4575,0.41715499872439554,96
60-76,Male,2008,52,1360.249,0.09954903242660226,135
10-14,Female,2008,54,19.847,0.011725694099385748,0
10-14,Male,2008,54,31.2865,3.609112458528876e-4,0
15-19,Female,2008,54,37.0685,0.3051579878777532,11
15-19,Male,2008,54,114.7205,0.07930954521419355,9
20-24,Female,2008,54,45.2405,0.9102735561810723,41
20-24,Male,2008,54,193.3875,0.46368343258039824,90
25-29,Female,2008,54,46.265,1.5431681793207825,71
25-29,Male,2008,54,193.6265,1.0822514915380206,210
30-34,Female,2008,54,46.7815,1.9520733636620187,91
30-34,Male,2008,54,163.0915,1.6411166472648175,268
35-39,Female,2008,54,57.983,1.8280323996620447,106
35-39,Male,2008,54,148.366,1.935148882277706,287
40-44,Female,2008,54,76.313,1.288002961197966,98
40-44,Male,2008,54,144.0435,1.7033377659980142,245
45-49,Female,2008,54,99.01,0.7276700389104372,72
45-49,Male,2008,54,159.0885,1.2246437841050655,195
50-54,Male,2008,54,185.524,0.75053842028183,139
50-66,Female,2008,54,544.891,0.12412402486181708,68
55-59,Male,2008,54,212.9065,0.41848259709654184,89
60-76,Male,2008,54,1135.7134999999998,0.1003368644766485,114
10-14,Female,2008,63,6.9384999999999994,0.010133049766351801,0
10-14,Male,2008,63,10.5825,3.1064761672177537e-4,0
15-19,Female,2008,63,13.6655,0.26553548853887227,4
15-19,Male,2008,63,42.2625,0.06863688785113024,3
20-24,Female,2008,63,15.602,0.8035217988521135,13
20-24,Male,2008,63,67.1665,0.40501597325998373,27
25-29,Female,2008,63,16.258,1.3968564159679022,23
25-29,Male,2008,63,68.882,0.9601202789242999,66
30-34,Female,2008,63,16.5685,1.8157726856600318,30
30-34,Male,2008,63,58.1,1.491752538634776,87
35-39,Female,2008,63,22.549500000000002,1.726280864392814,39
35-39,Male,2008,63,56.07,1.7980259608170805,101
40-44,Female,2008,63,34.0075,1.2278131365070617,42
40-44,Male,2008,63,62.0785,1.6025104727124124,99
45-49,Female,2008,63,46.8095,0.7011746876942885,33
45-49,Male,2008,63,73.9525,1.1606821264723024,86
50-54,Male,2008,63,93.893,0.714821927178157,67
50-66,Female,2008,63,281.6355,0.12127609583339272,34
55-59,Male,2008,63,110.717,0.39999044048168003,44
60-76,Male,2008,63,583.2555,0.09693394897226115,57
10-14,Female,2008,66,13.183,0.010429644310325392,0
10-14,Male,2008,66,20.0265,3.2178262477899433e-4,0
15-19,Female,2008,66,25.875,0.2715894396687274,7
15-19,Male,2008,66,80.0775,0.07029297050829532,6
20-24,Female,2008,66,29.9665,0.8174855426347651,24
20-24,Male,2008,66,133.811,0.41304770298614596,55
25-29,Female,2008,66,32.2555,1.4201872981108519,46
25-29,Male,2008,66,139.248,0.9759677308783519,136
30-34,Female,2008,66,31.8015,1.8491834540755723,59
30-34,Male,2008,66,114.759,1.517677517323498,174
35-39,Female,2008,66,41.188,1.7591752154003997,72
35-39,Male,2008,66,107.6805,1.830707262051386,197
40-44,Female,2008,66,60.8175,1.2517738356448824,76
40-44,Male,2008,66,113.6355,1.632013526807722,185
45-49,Female,2008,66,83.9,0.7157649795345943,60
45-49,Male,2008,66,130.375,1.1841675531971483,154
50-54,Male,2008,66,165.27349999999998,0.7303838672209344,121
50-66,Female,2008,66,512.717,0.124050091141641,64
55-59,Male,2008,66,189.679,0.40872111306857,78
60-76,Male,2008,66,962.4665,0.09914928532222433,95
10-14,Female,2008,68,26.230999999999998,0.010870260695494868,0
10-14,Male,2008,68,40.875,3.3537428890395153e-4,0
15-19,Female,2008,68,50.8285,0.28294479052333654,14
15-19,Male,2008,68,156.415,0.07353632074412031,12
20-24,Female,2008,68,62.4465,0.8444873839953909,53
20-24,Male,2008,68,265.353,0.42956730390645914,114
25-29,Female,2008,68,63.0685,1.450673759307904,91
25-29,Male,2008,68,266.379,1.0071297656287908,268
30-34,Female,2008,68,65.556,1.871336349189915,123
30-34,Male,2008,68,231.073,1.5508909501354038,358
35-39,Female,2008,68,83.342,1.7734583228887233,148
35-39,Male,2008,68,215.535,1.857100990126832,400
40-44,Female,2008,68,114.239,1.2592271053391315,144
40-44,Male,2008,68,215.1965,1.6506460991964151,355
45-49,Female,2008,68,146.1565,0.7178754814302496,105
45-49,Male,2008,68,232.701,1.195101832789976,278
50-54,Male,2008,68,271.23,0.7361755192972762,200
50-66,Female,2008,68,838.262,0.12382543088711764,104
55-59,Male,2008,68,316.183,0.41189208683662987,130
60-76,Male,2008,68,1724.255,0.09956417832689113,172
10-14,Female,2008,70,10.9795,0.013358571084553891,0
10-14,Male,2008,70,17.379,4.0764804004754247e-4,0
15-19,Female,2008,70,21.2035,0.3483513195751473,7
15-19,Male,2008,70,65.435,0.09040631963212174,6
20-24,Female,2008,70,23.7725,1.024610849110026,24
20-24,Male,2008,70,103.215,0.5260691215839608,54
25-29,Female,2008,70,23.1565,1.686608741136532,39
25-29,Male,2008,70,99.0995,1.205658345731075,119
30-34,Female,2008,70,24.2765,2.0645149736523307,50
30-34,Male,2008,70,87.2325,1.776232470129024,155
35-39,Female,2008,70,29.9555,1.8970907230654055,57
35-39,Male,2008,70,82.92999999999999,2.0380257347891613,169
40-44,Female,2008,70,38.63,1.3194580838005192,51
40-44,Male,2008,70,81.1295,1.7662577638643056,143
45-49,Female,2008,70,48.234,0.7340154660325051,35
45-49,Male,2008,70,86.544,1.2567964039483535,109
50-54,Male,2008,70,98.511,0.7652064306938989,75
50-66,Female,2008,70,283.174,0.12304156385600519,35
55-59,Male,2008,70,122.213,0.425623617258924,52
60-76,Male,2008,70,655.3475,0.10070743266729967,66
10-14,Female,2008,73,17.616,0.01154150433480488,0
10-14,Male,2008,73,26.4585,3.5518201656370473e-4,0
15-19,Female,2008,73,33.19,0.2992496808603965,10
15-19,Male,2008,73,102.1345,0.07761364094502239,8
20-24,Female,2008,73,36.0545,0.8972071902239865,32
20-24,Male,2008,73,161.743,0.454325469368338,73
25-29,Female,2008,73,36.3155,1.5352381470872187,56
25-29,Male,2008,73,157.758,1.0676164788777205,168
30-34,Female,2008,73,38.6905,1.9637579793595143,76
30-34,Male,2008,73,138.7265,1.635439127694547,227
35-39,Female,2008,73,50.169000000000004,1.8505584538473425,93
35-39,Male,2008,73,132.581,1.94414763123839,258
40-44,Female,2008,73,71.539,1.3088426148188232,94
40-44,Male,2008,73,138.847,1.7187526934809645,239
45-49,Female,2008,73,95.6845,0.7426501018206503,71
45-49,Male,2008,73,158.96699999999998,1.239977999877337,197
50-54,Male,2008,73,195.638,0.7622860052380964,149
50-66,Female,2008,73,581.6,0.1272916166465915,74
55-59,Male,2008,73,235.889,0.4259669447530299,100
60-76,Male,2008,73,1378.836,0.10242293523708533,141
10-14,Female,2008,76,59.749,0.010092847501518091,1
10-14,Male,2008,76,93.263,3.1058484629167e-4,0
15-19,Female,2008,76,114.9985,0.26408376533066485,30
15-19,Male,2008,76,359.9645,0.06828170922904878,25
20-24,Female,2008,76,138.10899999999998,0.7927729884241117,109
20-24,Male,2008,76,594.6745,0.4010904140187315,239
25-29,Female,2008,76,146.767,1.374337690723294,202
25-29,Male,2008,76,608.104,0.9454155702601835,575
30-34,Female,2008,76,153.0195,1.7894198997223154,274
30-34,Male,2008,76,526.968,1.4679939697782642,774
35-39,Female,2008,76,195.9865,1.7038436363808254,334
35-39,Male,2008,76,496.0815,1.770622902493484,878
40-44,Female,2008,76,277.044,1.2136816728118187,336
40-44,Male,2008,76,506.5375,1.5794033934278218,800
45-49,Female,2008,76,368.239,0.6942704185682259,256
45-49,Male,2008,76,558.752,1.1456809323586548,640
50-54,Male,2008,76,662.5525,0.7064011220190949,468
50-66,Female,2008,76,2136.8224999999998,0.12018265299975465,257
55-59,Male,2008,76,757.142,0.395136878277204,299
60-76,Male,2008,76,4021.133,0.09582949166100348,385
10-14,Female,2008,81,4.6209999999999996,0.013080938284591316,0
10-14,Male,2008,81,6.9559999999999995,3.908043081615886e-4,0
15-19,Female,2008,81,8.2845,0.342370603231178,3
15-19,Male,2008,81,25.6025,0.08813883363938209,2
20-24,Female,2008,81,8.7195,1.0337108563204733,9
20-24,Male,2008,81,39.746,0.5207339058406157,21
25-29,Female,2008,81,8.568,1.7683967712845994,15
25-29,Male,2008,81,38.561,1.2324345813470485,48
30-34,Female,2008,81,8.975,2.25025208528433,20
30-34,Male,2008,81,32.424,1.8907440919739658,61
35-39,Female,2008,81,10.483,2.1150332312887503,22
35-39,Male,2008,81,28.3525,2.2433514997429964,64
40-44,Female,2008,81,12.766,1.4958105289226657,19
40-44,Male,2008,81,26.094,1.980032306992358,52
45-49,Female,2008,81,14.843,0.84797197376777,13
45-49,Male,2008,81,27.8725,1.4238763966694814,40
50-54,Male,2008,81,32.122,0.8721672862301972,28
50-66,Female,2008,81,69.825,0.14465180568354838,10
55-59,Male,2008,81,35.4255,0.4853782063148282,17
60-76,Male,2008,81,195.3135,0.11664565143180478,23
10-14,Female,2008,85,5.504,0.011289968762446855,0
10-14,Male,2008,85,8.353,3.402314100551354e-4,0
15-19,Female,2008,85,10.162,0.29525772080920865,3
15-19,Male,2008,85,30.634,0.07638215978503363,2
20-24,Female,2008,85,11.702,0.8820162995683369,10
20-24,Male,2008,85,50.9895,0.44816374618090454,23
25-29,Female,2008,85,11.507,1.5003009863392576,17
25-29,Male,2008,85,50.9525,1.0472625855968578,53
30-34,Female,2008,85,12.209,1.9045677398930827,23
30-34,Male,2008,85,46.902,1.5930311110972708,75
35-39,Female,2008,85,13.8215,1.7874770664186825,25
35-39,Male,2008,85,40.932,1.8829091167248322,77
40-44,Female,2008,85,16.0375,1.2618521523306465,20
40-44,Male,2008,85,36.753,1.6610997559356213,61
45-49,Female,2008,85,18.772,0.7144258424260533,13
45-49,Male,2008,85,36.3515,1.1959434453468698,43
50-54,Male,2008,85,40.4095,0.7340863442202968,30
50-66,Female,2008,85,84.79899999999999,0.12193638277921066,10
55-59,Male,2008,85,40.84,0.4097918167119306,17
60-76,Male,2008,85,185.251,0.09817757474482776,18
10-14,Female,2008,86,4.3705,0.012499111283757488,0
10-14,Male,2008,86,7.19,3.8473025838217884e-4,0
15-19,Female,2008,86,7.498,0.3270822190900054,2
15-19,Male,2008,86,24.226499999999998,0.08449672210121108,2
20-24,Female,2008,86,8.668,0.983276096784612,9
20-24,Male,2008,86,38.875,0.49836386360875456,19
25-29,Female,2008,86,8.698,1.6512851314366586,14
25-29,Male,2008,86,38.3695,1.1634346129783164,45
30-34,Female,2008,86,9.124,2.0542170366371306,19
30-34,Male,2008,86,33.696,1.7397887409136747,59
35-39,Female,2008,86,10.6605,1.9042001889868805,20
35-39,Male,2008,86,29.0535,2.021304405976092,59
40-44,Female,2008,86,12.1495,1.3331772845780778,16
40-44,Male,2008,86,25.105,1.7650224087313822,44
45-49,Female,2008,86,14.2365,0.7472523432695094,11
45-49,Male,2008,86,26.463,1.2620275148821352,33
50-54,Male,2008,86,29.0425,0.7711694212516909,22
50-66,Female,2008,86,74.149,0.1262061746141547,9
55-59,Male,2008,86,33.448,0.42985748543085905,14
60-76,Male,2008,86,188.92,0.10235591561556402,19
10-14,Female,2008,88,0.7875,0.009897060401289204,0
10-14,Male,2008,88,1.1885000000000001,2.9852006402630014e-4,0
15-19,Female,2008,88,1.663,0.25997170357921706,0
15-19,Male,2008,88,5.2085,0.067202878114926,0
20-24,Female,2008,88,1.7719999999999998,0.7818798051383704,1
20-24,Male,2008,88,7.848000000000001,0.3959140707217803,3
25-29,Female,2008,88,1.83,1.3619710134515148,2
25-29,Male,2008,88,7.7585,0.9345796099885916,7
30-34,Female,2008,88,1.907,1.7799079706319245,3
30-34,Male,2008,88,6.7095,1.4570556969674378,10
35-39,Female,2008,88,2.6125,1.6973505627276104,4
35-39,Male,2008,88,6.496499999999999,1.7620975735661182,11
40-44,Female,2008,88,3.9905,1.2095279773273748,5
40-44,Male,2008,88,7.5355,1.5729414418561163,12
45-49,Female,2008,88,5.367,0.6924878229263618,4
45-49,Male,2008,88,8.9495,1.1430123194242041,10
50-54,Male,2008,88,8.6845,0.7039341304507793,6
50-66,Female,2008,88,21.820999999999998,0.11989484572445684,3
55-59,Male,2008,88,8.539,0.3937038237372776,3
60-76,Male,2008,88,35.4265,0.0957241332470159,3
10-14,Female,2008,91,0.9914999999999999,0.015354931965804364,0
10-14,Male,2008,91,1.677,4.636232125921816e-4,0
15-19,Female,2008,91,1.92,0.40024030218897905,1
15-19,Male,2008,91,6.2435,0.10337173551573711,1
20-24,Female,2008,91,2.058,1.2017323888274298,2
20-24,Male,2008,91,9.8265,0.607067919962679,6
25-29,Female,2008,91,1.98,2.002720857750445,4
25-29,Male,2008,91,8.88,1.4153938022176042,13
30-34,Female,2008,91,1.7765,2.4869761330086906,4
30-34,Male,2008,91,7.3795,2.108983799100635,16
35-39,Female,2008,91,1.9995,2.3148561531153695,5
35-39,Male,2008,91,6.0745,2.45823700730949,15
40-44,Female,2008,91,2.2895,1.6275588666871668,4
40-44,Male,2008,91,5.2875,2.1518020647775242,11
45-49,Female,2008,91,2.6094999999999997,0.9155984172786804,2
45-49,Male,2008,91,5.848,1.539071463964593,9
50-54,Male,2008,91,6.5015,0.9395207479515182,6
50-66,Female,2008,91,12.552999999999999,0.1550994596659148,2
55-59,Male,2008,91,7.120500000000001,0.5233304292964875,4
60-76,Male,2008,91,29.109499999999997,0.12417661049790048,4
10-14,Female,2008,94,0.535,0.015736499979652378,0
10-14,Male,2008,94,0.9720000000000001,4.824742240414536e-4,0
15-19,Female,2008,94,0.8025,0.4107465650573996,0
15-19,Male,2008,94,2.635,0.10665314519490533,0
20-24,Female,2008,94,0.872,1.2124063688768225,1
20-24,Male,2008,94,4.0235,0.6177783892999404,2
25-29,Female,2008,94,0.8494999999999999,1.990425107222561,2
25-29,Male,2008,94,3.978,1.4179748787564204,6
30-34,Female,2008,94,0.914,2.4212428774160304,2
30-34,Male,2008,94,3.379,2.083005111161693,7
35-39,Female,2008,94,0.9115,2.219813130619679,2
35-39,Male,2008,94,2.999,2.3822186390197673,7
40-44,Female,2008,94,1.0825,1.541855409917845,2
40-44,Male,2008,94,2.5705,2.057982487655335,5
45-49,Female,2008,94,1.3030000000000002,0.8518279357724793,1
45-49,Male,2008,94,2.8569999999999998,1.4602914451964908,4
50-54,Male,2008,94,2.423,0.8873424284460526,2
50-66,Female,2008,94,5.51,0.1415628003013559,1
55-59,Male,2008,94,2.8795,0.4915360759993593,1
60-76,Male,2008,94,17.4045,0.11656436984203505,2
10-14,Female,2008,95,1.3405,0.01329505363386457,0
10-14,Male,2008,95,2.415,4.076230730200282e-4,0
15-19,Female,2008,95,2.0565,0.34802891369234407,1
15-19,Male,2008,95,7.5835,0.09052080712562832,1
20-24,Female,2008,95,2.4925,1.0283274371287026,3
20-24,Male,2008,95,12.754,0.5281134265620872,7
25-29,Female,2008,95,2.56,1.699858718105942,4
25-29,Male,2008,95,12.799499999999998,1.2157692260692463,16
30-34,Female,2008,95,2.884,2.0869794919697915,6
30-34,Male,2008,95,12.3655,1.797943718489016,22
35-39,Female,2008,95,3.073,1.9197144503031263,6
35-39,Male,2008,95,11.221499999999999,2.0664212130361883,23
40-44,Female,2008,95,3.908,1.3374237981174955,5
40-44,Male,2008,95,10.4705,1.7918559501984126,19
45-49,Female,2008,95,4.4715,0.7439320623004384,3
45-49,Male,2008,95,10.8835,1.275698108176618,14
50-54,Male,2008,95,11.5165,0.776762251329136,9
50-66,Female,2008,95,17.813,0.12453972999516599,2
55-59,Male,2008,95,12.884,0.4312575114266935,6
60-76,Male,2008,95,50.856,0.10197222851573352,5
10-14,Female,2008,97,0.4715,0.018200019511751007,0
10-14,Male,2008,97,0.898,5.465979753184317e-4,0
15-19,Female,2008,97,0.7895,0.4751607445406643,0
15-19,Male,2008,97,2.564,0.12298883582814531,0
20-24,Female,2008,97,0.7625,1.4416362333010233,1
20-24,Male,2008,97,3.9385,0.7271050069238795,3
25-29,Female,2008,97,0.603,2.332183978031652,1
25-29,Male,2008,97,3.593,1.6841976894309443,6
30-34,Female,2008,97,0.583,2.6786552325185187,2
30-34,Male,2008,97,3.0775,2.399216745898968,7
35-39,Female,2008,97,0.832,2.3418598102178305,2
35-39,Male,2008,97,2.9135,2.6053994846358015,8
40-44,Female,2008,97,1.0165,1.5831596520787552,2
40-44,Male,2008,97,2.6195,2.181732872087808,6
45-49,Female,2008,97,1.45,0.8449019079489032,1
45-49,Male,2008,97,3.0895,1.5083198014417583,5
50-54,Male,2008,97,3.309,0.9015609827933745,3
50-66,Female,2008,97,6.497999999999999,0.13169373424101993,1
55-59,Male,2008,97,3.8670000000000004,0.4959556870893568,2
60-76,Male,2008,97,12.0115,0.11223160621282821,1
10-14,Female,2008,99,1.4835,0.01609956168992344,0
10-14,Male,2008,99,2.5725,5.01895976935232e-4,0
15-19,Female,2008,99,2.248,0.41956917597804133,1
15-19,Male,2008,99,8.032,0.10831556659855864,1
20-24,Female,2008,99,2.646,1.235133606383071,3
20-24,Male,2008,99,12.6885,0.6305997124400025,8
25-29,Female,2008,99,2.496,1.9871334970184085,5
25-29,Male,2008,99,12.528,1.4394900024219552,18
30-34,Female,2008,99,2.4755,2.340375482430571,6
30-34,Male,2008,99,10.957,2.065506037953011,23
35-39,Female,2008,99,2.587,2.0957694778841933,5
35-39,Male,2008,99,9.304,2.299898525868963,21
40-44,Female,2008,99,3.0934999999999997,1.4348698800455209,4
40-44,Male,2008,99,8.434,1.9549125720208251,16
45-49,Female,2008,99,3.805,0.7833919750216911,3
45-49,Male,2008,99,8.806000000000001,1.3705449680689417,12
50-54,Male,2008,99,9.358,0.828202442559244,8
50-66,Female,2008,99,15.2465,0.12734752134325078,2
55-59,Male,2008,99,10.029,0.45908670258219,5
60-76,Male,2008,99,41.955,0.10650048278918933,4
10-14,Female,2009,5,89.78,0.011547282812116273,1
10-14,Male,2009,5,144.081,3.3496836015036287e-4,0
15-19,Female,2009,5,171.6245,0.2925391139389076,50
15-19,Male,2009,5,592.0889999999999,0.0761145167026849,45
20-24,Female,2009,5,210.6325,0.8702610211704538,183
20-24,Male,2009,5,931.8000000000001,0.4396634470103021,410
25-29,Female,2009,5,220.7685,1.488852815456555,329
25-29,Male,2009,5,953.01,1.0320588205899233,984
30-34,Female,2009,5,215.9895,1.910001792440064,413
30-34,Male,2009,5,749.1985000000001,1.5891666158406348,1191
35-39,Female,2009,5,260.073,1.7992198655719034,468
35-39,Male,2009,5,645.5260000000001,1.8865057808061643,1218
