Municipality,2015,2016,2017,2018,2019,2020,2021
5541 Peñol,21.680576568703515,22.83797672897268,20.456122192530817,19.793825970474813,22.131331769233448,27.46384959039273,34.05698919979286
5543 Peque,9.541401703574941,9.38724777591537,8.176876373021306,11.172864012284908,10.701320227793962,12.56506604029497,13.381038130857725
5576 Pueblorrico,10.88093787525097,9.834063746771347,7.911661064844288,11.752331960918326,9.832598949309535,14.038895692948088,17.227972665446163
5579 Puerto Berrío,70.5429564213472,82.81751999217252,89.12357383168035,86.13576565615466,83.14995073075575,86.05840386350366,117.98596101591524
5585 Puerto Nare,15.754720606383259,15.773273084421929,14.386864567535849,15.301779196171719,14.057567744409587,22.783294639906572,26.492099702498866
5591 Puerto Triunfo,21.236118772644154,22.93311323381513,28.160379424350793,30.42068145662893,35.16517298425299,31.27750597066783,52.41456007498493
5604 Remedios,39.37276258919214,37.55641540337057,36.86108624997712,39.54236284024165,43.367228135215825,47.15289322329809,61.055541491599485
5607 Retiro,26.585945461688212,23.48042604236379,24.693547879498666,22.24253964381203,24.146453020759722,27.691707377715232,40.27465058864755
5615 Rionegro,152.77709067265877,147.33827796949686,144.95425774950294,144.77152114103123,148.99660881849596,176.1219405592763,240.8062745535056
5628 Sabanalarga,11.864268512751602,11.717338478059181,12.389811256147281,11.425341780076499,11.813804381953059,14.006965599118644,14.343151685722283
5631 Sabaneta,93.40834012492695,93.18327254576869,94.30097376168989,91.49824528191031,93.49455424218448,108.93758301050406,149.798735361611
5642 Salgar,72.06984781193867,21.44870330545676,25.51580289528048,28.99760560111288,22.86913321920797,37.071354360732244,40.76668910477112
5647 San Andrés De Cuerquía,8.029562178414185,11.592812880195721,3.9590148331861825,11.305881051800494,6.540567754214742,11.360682461311,12.949284510056234
5649 San Carlos,17.564998197735402,15.038790029530874,14.822337899608328,13.07906285443002,13.935085943893435,22.496389855886726,27.390185823591125
5652 San Francisco,2.294803721394009,1.1574053996514773,1.8364694558916017,1.8438130991745152,0.9954730754196532,3.4241045449626135,5.985225007947895
5656 San Jerónimo,15.605487673807094,15.02881566234884,13.763476663823086,14.882636412842249,14.634945714319288,24.227212415614012,30.645472366482508
5658 San José De La Montaña,0.21468239823217966,0.8016916069832937,2.3532725971673254,0.27079306659259617,0.26068958112262663,1.7113932493275616,3.0049881548965485
5659 San Juan De Urabá,21.94825152513213,22.276859575729038,22.156339501488304,32.88082990193873,32.742389106719656,42.620989031789115,46.08810137432266
5660 San Luis,12.358937895458519,13.527882388693032,11.962711556625658,13.032398926576304,11.673813288896707,13.545717792252361,20.99155323745088
5664 San Pedro De Los Milagros,32.57410821810781,33.350377500355016,30.902460362603875,29.54757702644204,30.609609446600036,32.56076378809307,43.91459834601717
5665 San Pedro De Urabá,44.31650229994132,44.199865597823134,43.7916078766886,50.74663125820997,50.07821665388687,70.64485573061881,75.90405631715905
5667 San Rafael,16.441682956882403,15.599057473829047,13.851465018604443,13.540745909347114,14.553039798204397,25.112597631424478,30.71370208272309
5670 San Roque,28.963856157067443,27.826923894249937,27.450556709025264,29.36523883951906,27.124251326510173,36.18008543852003,45.07079232105152
5674 San Vicente Ferrer,27.408633506680506,25.60582035076792,25.030055282907007,24.608280495179397,24.246869277656366,33.56863417299832,43.97077723357611
5679 Santa Bárbara,33.96268867160382,32.5599176602796,31.880759035628067,31.76383034344366,31.30814804513913,39.36795382232556,50.38464611021371
5686 Santa Rosa De Osos,46.28869824882783,44.43639662380162,44.026746663140806,44.57325355826119,57.93545744915601,57.20162406514758,71.92808601523352
5690 Santo Domingo,14.16135355361251,14.164900570304912,14.00349877001902,13.723437136426806,13.596941965993354,18.648887394472304,22.66206308876854
5697 El Santuario,36.55281035933428,35.61467617938658,34.64684769594861,35.44016865875011,38.80599819308628,45.05221121172676,58.63947188346641
5736 Segovia,73.24114482444902,84.9161706772525,69.83655165410381,77.32154718269791,90.7130886291394,93.34027891011593,119.57548056242086
5756 Sonsón,50.40852459960958,47.581687432276915,48.40632102871593,48.779404990967514,45.84844198863179,64.18577399263967,76.18739601687723
5761 Sopetrán,16.076301248582965,18.251861767048275,13.86947358904655,13.567702430430213,15.84586360546677,19.940952220961485,27.729452902667475
5789 Támesis,18.94229392217032,18.457152219584785,18.09297305088711,17.95025535696722,17.629621121900886,26.994639362957027,33.45239803103079
5790 Tarazá,76.05746215196586,80.15396465147506,63.89847443226124,143.30146247423167,77.26557258885923,78.92140090485637,104.74232054226675
5792 Tarso,3.724774716662443,3.287716456910352,3.7055157290991882,3.184868884580401,3.1561369054762816,9.121083137530352,11.484673313751601
5809 Titiribí,12.821210504231738,12.730619262382486,12.477407479059206,12.258805244228084,12.41822353308337,14.903134083721534,18.239505802440206
5819 Toledo,0.891038706708597,7.613097924929138,1.8343660845308247,0.8524252312328278,0.8471908600792402,9.171160025875077,9.147191996121842
5837 Turbo,248.1549237229021,262.1558141877998,263.1241109821254,257.7336283633457,237.89178236992205,281.8994612420957,395.1121610802839
5842 Uramita,5.415193416997386,4.178084510301925,2.748953047093705,5.343697511251915,3.817772951822058,12.339519845290884,12.275219612222548
5847 Urrao,39.91624764723419,46.05465205295784,38.9084674333347,41.98116468815124,38.349821437226346,51.774449318280716,66.84690482478354
5854 Valdivia,16.043784847672573,40.000290015329945,36.38112450896595,36.96538919599945,27.612762688631534,34.243096512572365,45.73546745778187
5856 Valparaíso,3.5461109732137728,4.1614610089765796,3.62010536799729,3.454564728026216,3.4458779908518715,5.317506286882725,9.970448587028374
5858 Vegachí,13.308220193315712,13.246004885106736,21.923362924237612,16.83515443604926,16.227252427040746,19.78310394409176,28.637245876842748
5861 Venecia,12.793377007617673,15.285998835191712,12.416445652268767,15.968822377600238,16.308812037828396,15.894342942382396,26.736347280436682
5873 Vigía Del Fuerte,5.451930914016599,3.848273218269673,4.0668591085160415,10.248480920211836,5.573286060502203,14.192311654540864,14.268706778653858
5885 Yalí,9.36778547260348,5.671548089060899,7.191143295251143,10.81136139594726,8.972266733109004,12.476986638484401,13.254138945037381
5887 Yarumal,73.70693274442101,57.6577600209934,63.72795462797915,65.15121643063941,56.01258841401867,75.82590447190226,87.2303985026242
5890 Yolombó,31.999757242438754,30.453635086392577,30.38512980878216,29.867570710684888,29.628150178179915,41.88086091934561,49.869198277331925
5893 Yondó,31.908148804465988,22.46953078320194,24.188081728391563,25.69143427973521,25.47710553259543,31.43622270302687,39.88535977376287
5895 Zaragoza,45.76251861810438,37.47823828246203,37.110817997215634,41.67058670207753,54.200939532665195,61.818059595206776,53.3657254677805
8001 Barranquilla,1861.3984319205892,1724.6206908312156,1732.9582046089254,1765.8490698373996,1772.8909932679276,2373.0907923444533,3089.2578087880806
8078 Baranoa,80.56821407327395,75.85089090288429,76.79634052289303,80.47244039895385,80.90979148075655,105.39281090580832,129.27092631099293
8137 Campo De La Cruz,35.098802944141454,32.37471296617953,34.60221809861848,39.21629247197626,38.1649226430344,52.30422988076782,59.25721444675545
8141 Candelaria,16.210503472783355,16.22782692623563,16.13895196423829,20.69854781741211,18.690490178928766,28.730475179286387,36.010498152202125
8296 Galapa,67.08132129561244,63.06952109869655,64.64659371358907,67.27275052473398,69.92154146548229,86.42462967463881,108.13087723874416
8372 Juan De Acosta,25.993737218247762,25.90581391741228,25.712418392098783,25.5554740532814,27.036912914189625,35.8728311375364,45.58748746648224
8421 Luruaco,41.29363481285078,41.22833535293121,40.34867262069554,41.33798444165922,40.847204530129254,59.599331540164556,68.80242728458016
8433 Malambo,154.53386263745028,148.0652008811255,149.26026962955822,157.74621498797782,157.45012131467706,203.20822032597857,252.03282065305442
8436 Manatí,23.64021424795794,18.918061512563256,18.711950443553103,23.22104870838562,22.807350077567595,36.529457774484364,41.089129697034735
8520 Palmar De Varela,37.653594937784284,37.23489152242496,35.40998396313713,38.588029302491016,38.127630674304,47.83262310510428,61.47421213469326
8549 Piojó,3.3234113889346313,3.458704515900399,3.4143441838383537,4.574796433334721,4.515408596708699,10.775039740907843,12.551842703908724
8558 Polonuevo,16.336059170066935,17.917823636493047,17.627979302569514,20.192587134165475,21.332600810568465,26.791235251470873,32.64703983547648
8560 Ponedera,31.077671727890287,30.591844747474,30.382584972873982,33.21956397225158,32.93335599460137,45.43965153765411,52.2899131764059
8573 Puerto Colombia,50.96055997275664,49.188899507614735,49.30850903316644,48.7931797943966,49.5748511701581,64.82837669522264,85.81883083589042
8606 Repelón,38.537698992014064,33.693235493289556,36.23821307499322,39.64679862359761,39.34696006550713,54.557711110816236,58.86188306847657
8634 Sabanagrande,39.58718535156271,39.060802849301155,38.04827311110148,39.460935746455796,40.31483648698528,53.778642693503016,63.43337456156571
8638 Sabanalarga,116.2839161620275,115.41495483739351,114.4366070919696,123.55197430790598,124.47475902846361,164.4852223424733,198.1867918830958
8675 Santa Lucía,15.158922041050893,13.8300612507014,15.207169718566691,17.465871431826624,15.00148231013692,29.215773703121993,34.21845632904939
8685 Santo Tomás,36.56406092438944,32.94226627610111,33.4004114590062,35.46037901864576,36.57644773480515,43.715765140435735,57.974360427843735
8758 Soledad,659.0861691703911,638.8149221144868,640.8208913693484,656.3884220354032,685.1546980290668,861.3465603594136,1099.390991439982
8770 Suan,12.22896166900221,12.118448893936828,12.07308414617034,12.742972076727227,14.680028951778,16.1324789724185,22.820284428484438
8832 Tubará,16.937968530776246,16.74113908664968,16.68208496649013,19.573305665775113,21.182899180508386,26.867742513521154,35.638927901218366
8849 Usiacurí,12.195404003954977,12.145972054864796,11.968733296342489,12.054230644891804,11.938697312776961,15.534726432158234,23.19656696544455
"11001 Bogotá, D.C.",8738.88297637337,8296.152305141553,8111.046724458975,7896.564346631813,8127.015731873923,9515.38068513092,12986.26476209239
13001 Cartagena De Indias,1299.403797933943,1254.1175795297524,1310.4720834199393,1369.9365232076423,1352.662697933477,1818.5014345311004,2031.1195286067573
13006 Achí,36.570209812615964,34.539474025936784,34.34905559710084,40.72742406440684,38.629821206931254,55.31456469046456,61.42210204077437
13030 Altos Del Rosario,12.899139991076591,13.03878235140616,12.938778429498544,13.468713454564236,13.337604444276081,20.32744395560847,23.39497208930021
13042 Arenal,5.825546784951331,5.944878119806892,5.939209225913357,8.292635605959015,8.350921045432404,18.872572911038407,18.34234866134543
13052 Arjona,101.93195335599272,96.32705935803556,95.66056894139403,101.23364665557231,102.62685481285688,135.02433616531198,158.43829389487996
13062 Arroyohondo,11.428024613889718,8.040191520924353,7.966189224652964,12.996025069225142,12.531906770447733,15.638106218180058,17.15776657083338
13074 Barranco De Loba,16.16932857560183,15.818958254473358,15.714665164254829,18.40676865942965,15.947043805455362,32.60520512050929,35.25393280209743
13140 Calamar,34.3162840078616,31.77947581588341,33.81497060299627,36.035360015514115,31.494403318283176,51.08991845554106,58.05551164040707
13160 Cantagallo,10.667191373890867,10.706970724709521,10.615423236192038,10.878177524512981,10.775382473442527,13.143518447484844,14.604758170923299
13188 Cicuco,13.712309976449623,14.723597248583605,14.56575281914918,14.781744614640608,14.463213907631046,25.34461883474324,31.580346828724885
13212 Córdoba,20.90941284561982,18.374822762296603,19.723772360795223,23.000071186826776,20.49485166527395,34.7333158452892,39.62929652073227
13222 Clemencia,16.762752732446735,16.87537362152037,16.993189671138964,16.814551781673615,16.624308070970617,30.91297644578323,32.30310980860179
13244 El Carmen De Bolívar,114.28547494131419,110.25711076552577,108.7683131898278,120.29454542371147,110.38974173869661,164.53349700120867,179.8870067964085
13248 El Guamo,12.957597209018179,13.040953369261421,12.923177327372578,12.817653269728602,12.655609398048439,15.942913522720385,17.615295922353823
13268 El Peñón,10.507269453022658,4.816389304338814,4.667427449421813,10.364247320298018,7.881336250670564,14.645790255865805,14.96178597856467
13300 Hatillo De Loba,15.082607350303775,14.224347123615939,14.173411707976786,16.127662203202927,15.03897003730272,23.007753181834463,25.114889119963575
13430 Magangué,196.80785050192682,191.75774728314443,189.27779167956422,203.6146452167458,196.63092483074672,271.9886712608984,313.81667080697594
13433 Mahates,41.54861961461575,40.25455483452243,39.93545269745384,41.18494139124286,40.547150298000346,56.50649926538983,64.0023240587972
13440 Margarita,14.768152000113272,13.983272303044227,13.930100998994366,15.80111861224156,15.456815702069912,20.018693005186513,23.777656935303312
13442 María La Baja,71.96289526979322,65.79834826842516,65.53491645523609,73.46452877516492,71.14738406582525,103.31780566707485,110.3839512159636
13458 Montecristo,20.7780139161689,20.938429558144772,21.01516274796955,27.055660467193345,27.291269554562696,43.27034120608424,46.73385131889776
13468 Mompós,62.60725409249858,55.583974235752265,57.68177498108027,64.22482624424751,63.440260739599395,86.87378716724297,97.49201063590266
13473 Morales,29.900841877938408,29.57616034858399,29.425408315437494,33.7631597232135,33.42545454376113,50.284198586091584,56.344195980824956
13490 Norosí,4.830936327349761,5.398294031413786,6.012141574585861,6.873338088167096,7.374014233840015,9.199521228100435,12.54356314917883
13549 Pinillos,33.931478140085176,33.18080370280481,32.92726321953849,41.319181268848595,37.53353914903574,55.57584949748877,62.05200490855177
13580 Regidor,1.885827026285396,2.521255078735983,2.961956742610889,4.694917233707199,4.695199572532178,10.771871116898371,10.779311306088983
13600 Río Viejo,13.474458849378312,12.8026459640576,13.542648606023858,14.298093515590093,14.031794561149313,18.212484554829864,21.4500220453982
13620 San Cristóbal,9.129753560965254,5.259751461499644,5.175499104778174,6.879860999285355,7.061112941347878,13.215098900628947,13.753761606885227
13647 San Estanislao,24.376918594193462,19.88154863253991,19.6786834619719,23.999020051567033,23.799303921547452,35.462862866185915,40.003378113958384
13650 San Fernando,15.457969429705784,14.58902277748972,14.46531366177438,15.55026167835845,15.275073997982737,21.63885413696084,23.636345782385572
13654 San Jacinto,38.07406215414093,37.681872189409916,36.63433085914735,39.06030776687184,37.4343843187303,57.32695531725044,62.241298970076265
13655 San Jacinto Del Cauca,13.137488747334523,13.406601571455138,13.315753365842026,13.588626299350498,13.43402749341681,19.81840537712784,23.225648459636368
13657 San Juan Nepomuceno,58.40179112784133,58.689068466263414,56.64328416180892,57.906864809335424,58.94142127670534,81.43439866338986,96.66459380225555
13667 San Martín De Loba,20.172682174706352,18.196745411579997,15.33080485620787,16.41670342258225,15.477034994489948,27.397023852106187,31.96401383271607
13670 San Pablo,42.9440483951977,46.359084737949836,40.52876639192311,42.33064227138557,44.21530437712957,53.13377673448779,63.92798888897299
13673 Santa Catalina,14.936589241895193,14.77889876801254,14.485687833919352,16.8171604985529,16.607175717507783,29.725128863223325,32.194631300433315
13683 Santa Rosa,32.85107100131799,30.4355745378109,31.101691359978233,31.67120905138847,31.44328502881469,43.03898625070447,51.16247913836511
13688 Santa Rosa Del Sur,47.17436543902337,46.17014669662723,44.05770289639027,47.891009676202174,46.49532668240829,64.7113465185292,73.26273617284444
13744 Simití,28.17052606797243,21.922392680859826,23.979668417331304,29.055651183098384,28.78855494478344,38.65962464401106,44.5848572864029
13760 Soplaviento,11.987993485402333,12.029404327797138,11.822289309507442,11.972857596527023,11.689783475185324,14.97194773808815,18.902731995882835
13780 Talaigua Nuevo,14.30091999690529,13.06043740569533,12.926913738454665,13.708797580114172,12.651259093804104,17.84961155716718,20.976835445623447
13810 Tiquisio,23.28576597042038,21.276133020172132,21.365210144033753,28.661934414962094,26.248582977785944,39.67043803619795,41.232553505344775
13836 Turbaco,130.9984260849581,128.48471745363304,126.36821266543313,132.92748129088773,137.60198595273482,172.47758352345423,213.40383236548107
13838 Turbaná,18.091491346941226,17.56389164875701,17.896631642372057,17.773547353333456,20.97330681144895,29.10610681591178,33.984746401259855
13873 Villanueva,34.24522676460517,33.811223968030895,31.92674258673254,35.89856098219751,34.529416366694385,49.42798459083608,54.098169268207606
13894 Zambrano,15.229096855186002,15.379594810590469,15.103839450979333,15.196250228963393,14.568762290006356,21.402273868487363,23.788474910468967
15001 Tunja,210.95406592587275,203.49605590069967,193.85835865718389,190.39529075283423,194.01937489838974,221.90334315200295,298.6810153875943
15022 Almeida,0.931517523633123,0.7260985558076148,0.3111056076184812,0.2935483888933911,0.2756928202000362,0.7924743607498953,0.8206223694656611
15047 Aquitania,16.43378080124688,16.260488700466567,16.17734545095179,15.856474420842545,15.771098821654212,23.132126068965235,29.80695765467621
15051 Arcabuco,1.544245175060369,1.6249919951380751,1.442066380578644,1.5272471838590937,1.4406144093944486,4.145902344912326,7.488015323364582
15087 Belén,3.78997075668073,5.285043181846266,1.9533740273849536,3.46584670446878,3.387382609557097,7.254578251458668,10.780399061613915
15090 Berbeo,0.08440671853507159,0.08605339805155424,0.0876673978294748,0.08144508359461075,0.07895649225014456,0.11830623969494564,0.45849942050127185
15092 Betéitiva,0.13154945369177462,0.13436081789058985,0.12572812807925193,0.11678388867960457,0.15859518224617253,0.6846367083023223,0.6726645843907302
15097 Boavita,2.5830438193226857,2.513239256761399,2.6578040679210675,2.3823388082552484,2.2328849714794936,4.685518853278729,6.297085978731731
15104 Boyacá,3.4418175323948366,3.5152622773198967,1.7076666045055764,2.0606554818233,1.9792670675072799,3.3097834434998257,7.587347751100922
15106 Briceño,0.35321258221156865,0.36858024257501387,0.36133842450258646,0.3422038858729278,0.326462612566475,0.7816997640251857,1.5781527298369982
15109 Buenavista,1.9525199864425493,1.8674422110614834,2.110471585359212,1.9498788268784384,1.7896851693581084,3.9350097595429587,5.850463538338231
15114 Busbanzá,0,0,0.010620915032679739,0,0,0.009287925696594427,0.01826625386996904
15131 Caldas,0.8991153399573352,0.7858833318790066,0.7712288757843804,0.7484604015844389,0.7384967325201488,1.7890741261285072,3.266787537156958
15135 Campohermoso,0.7714661588711402,0.7913201938468318,0.2912735699129343,0.865789643697972,0.3277956440155289,1.8371923769598162,3.210320358667175
15162 Cerinza,0.8212805885907725,0.8205957798882111,0.8110592847428226,0.8043491606215933,0.7932071750451102,1.6644716914272655,2.792808259693419
