loc,year,orphans,children,orphan_rate
15212,2015,2,1124.2,2
15215,2015,3,671.1428571428571,5
15218,2015,3,929.5915492957747,4
15223,2015,3,4631.8626373626375,1
15224,2015,1,1200.8971061093248,1
15226,2015,0,614.6984126984127,0
15232,2015,8,1508.3946731234867,6
15236,2015,1,773.8727272727273,2
15238,2015,108,31933.339629990263,4
15244,2015,8,1474.2189349112425,6
15248,2015,1,802.5195729537367,2
15272,2015,3,1748.606361829026,2
15276,2015,3,877.0038022813688,4
15293,2015,0,878.780269058296,0
15296,2015,6,1623.0128205128206,4
15299,2015,17,4676.216696269982,4
15317,2015,0,585.2323943661972,0
15322,2015,11,2637.34375,5
15325,2015,3,828.4919786096257,4
15332,2015,3,1628.3224181360201,2
15362,2015,2,577.5328947368421,4
15367,2015,5,2162.6282722513088,3
15368,2015,5,1244.3309608540926,5
15377,2015,2,963.344537815126,3
15380,2015,1,726.566265060241,2
15401,2015,0,325,0
15403,2015,1,977.0081300813008,2
15407,2015,10,4252.744804655029,3
15425,2015,2,1301,2
15442,2015,3,1787.6197718631179,2
15455,2015,7,2339.824925816024,3
15464,2015,3,1537.3316062176166,2
15466,2015,1,1380.7073170731708,1
15469,2015,38,6143.6682134570765,7
15476,2015,7,1914.9014373716632,4
15480,2015,7,2592.01646090535,3
15491,2015,6,4412.886988847584,2
15494,2015,7,1478.4266666666667,5
15500,2015,1,848.9328358208955,2
15507,2015,4,2599.59793814433,2
15511,2015,3,630.6739130434783,5
15514,2015,2,1019.2448132780083,2
15516,2015,26,9212.481048529933,3
15518,2015,2,766.735632183908,3
15522,2015,0,557.3623188405797,0
15531,2015,8,2040.3880341880342,4
15533,2015,0,961.6016597510373,0
15537,2015,4,1243.8696969696969,4
15542,2015,5,2396.848184818482,3
15550,2015,1,634.6781609195402,2
15572,2015,77,14559.364991159384,6
15580,2015,8,1337.8944591029024,6
15599,2015,11,3062.3303269447574,4
15600,2015,7,2273.6457680250783,4
15621,2015,1,743.0357142857142,2
15632,2015,11,4315.381471389646,3
15638,2015,6,1726.7864693446088,4
15646,2015,31,6112.126104890984,6
15660,2015,1,465.8769230769231,3
15664,2015,6,1361.3363363363364,5
15667,2015,7,1621.848167539267,5
15673,2015,3,1073.6395759717313,3
15676,2015,0,964.4008438818565,0
15681,2015,4,2116.9405772495757,2
15686,2015,12,2219.572347266881,6
15690,2015,2,1083.4172661870502,2
15693,2015,5,3122.1405857740588,2
15696,2015,3,961.2382978723405,4
15720,2015,3,607.4901960784314,5
15723,2015,1,310.3333333333333,4
15740,2015,3,2489.651376146789,2
15753,2015,10,2533.6898079763664,4
15755,2015,11,2585.2375776397516,5
15757,2015,8,2520.896923076923,4
15759,2015,114,33361.7657103147,4
15761,2015,0,608.3023255813954,0
15762,2015,2,961.609756097561,3
15763,2015,14,2657.346666666667,6
15764,2015,1,2044.5157024793389,1
15774,2015,0,757.1809045226131,0
15776,2015,0,1717.923076923077,0
15778,2015,1,1048.4388489208634,1
15790,2015,5,1872.3423423423424,3
15798,2015,3,930.8538461538461,4
15804,2015,7,2666.308714918759,3
15806,2015,3,3502.5742268041236,1
15808,2015,1,919.0635593220339,2
15810,2015,3,1005.3550724637681,3
15814,2015,6,2984.7387283236994,3
15816,2015,6,1480.3896848137535,5
15820,2015,2,1131.5294117647059,2
15822,2015,0,1789.16,0
15832,2015,1,503.63793103448273,2
15835,2015,3,1753.302713987474,2
15837,2015,7,2612.703703703704,3
15839,2015,2,641.8235294117648,4
15842,2015,12,2365.6548536209552,6
15861,2015,11,5064.675246025738,3
15879,2015,3,845.3028169014084,4
15897,2015,3,1379.0751295336788,3
17001,2015,272,96542.02385776848,3
17013,2015,23,6211.56886227545,4
17042,2015,39,9169.865671641792,5
17050,2015,17,3088.71676300578,6
17088,2015,6,3409.5788876276956,2
17174,2015,64,13229.288269869665,5
17272,2015,3,3184.0454545454545,1
17380,2015,101,19509.39767282683,6
17388,2015,4,1603.4989059080963,3
17433,2015,11,5213.424592391304,3
17442,2015,16,2807.7703349282297,6
17444,2015,13,4048.3534401508014,4
17446,2015,1,799.6443298969072,2
17486,2015,21,5858.051895043732,4
17495,2015,4,2023.5430463576158,2
17513,2015,11,3737.9117647058824,3
17524,2015,15,4333.819168173599,4
17541,2015,13,5989.7,3
17614,2015,44,13240.44347826087,4
17616,2015,10,2977.3948296122207,4
17653,2015,12,4841.142528735632,3
17662,2015,22,6661.085623003195,4
17665,2015,3,1559.520325203252,2
17777,2015,32,7766.186725663717,5
17867,2015,8,2994.7690179806364,3
17873,2015,23,14994.817017017016,2
17877,2015,11,3129.018639328984,4
18001,2015,279,57164.47033871478,5
18029,2015,7,1964.7920604914934,4
18094,2015,8,4504.136657433056,2
18150,2015,37,12826.486921529175,3
18205,2015,16,3073.0424028268553,6
18247,2015,21,7200.263896384242,3
18256,2015,13,6918.026258205689,2
18410,2015,8,6156.037037037037,2
18460,2015,3,4499.4795918367345,1
18479,2015,2,1360.4176829268292,2
18592,2015,31,10859.894900068917,3
18610,2015,29,5081.760869565217,6
18753,2015,80,20036.387337876455,4
18756,2015,7,4798.247732030704,2
18785,2015,13,2631.755656108597,5
18860,2015,3,3095.8898623279097,1
19001,2015,299,81671.67301302201,4
19022,2015,9,5443.836107554417,2
19050,2015,35,8212.361207323107,5
19075,2015,15,6399.92246745897,3
19100,2015,19,10842.852374839538,2
19110,2015,20,10675.966075558983,2
19130,2015,30,13904.62924120913,3
19137,2015,16,15176.712848297213,2
19142,2015,24,9536.11387329591,3
19212,2015,56,7706.7475479744135,8
19256,2015,46,15933.57796014068,3
19290,2015,4,1512.9806451612903,3
19300,2015,3,6789.211486849168,1
19318,2015,23,11898.945494994437,2
19355,2015,23,11003.562566465793,3
19364,2015,2,6630.86,1
19392,2015,6,3051.109622411693,2
19397,2015,13,7092.364908503768,2
19418,2015,5,8336.36170212766,1
19450,2015,26,6150.1327572663,5
19455,2015,30,9021.505485893416,4
19473,2015,18,13569.065540540541,2
19513,2015,4,2899.5520195838435,2
19517,2015,34,18929.981577008108,2
19532,2015,43,11088.201044386424,4
19533,2015,4,3284.4564926372154,2
19548,2015,31,11993.30397181294,3
19573,2015,83,12281.117091325508,7
19585,2015,12,5604.940460081191,3
19622,2015,6,2953.6078914919854,3
19693,2015,3,2982.32,2
19698,2015,113,32612.039448669202,4
19701,2015,1,1897.9940119760479,1
19743,2015,17,12596.3253574555,2
19760,2015,4,3891.3702359346644,2
19780,2015,9,10871.16504854369,1
19785,2015,1,2706.585448392555,1
19807,2015,35,9745.21977625406,4
19809,2015,4,11586.25873221216,1
19821,2015,16,12084.345628812083,2
19824,2015,6,8830.870815652994,1
19845,2015,7,6066.578886310905,2
20001,2015,607,164420.46794234592,4
20011,2015,120,35490.9498052791,4
20013,2015,62,21522.439816448994,3
20032,2015,19,7712.875770020534,3
20045,2015,13,8554.70155393053,2
20060,2015,38,14807.29794692038,3
20175,2015,18,13026.447312481021,2
20178,2015,43,9973.820838139178,5
20228,2015,45,13467.167875069716,4
20238,2015,32,11132.056994818653,3
20250,2015,20,14161.955142231947,2
20295,2015,6,4659.147989734816,2
20310,2015,1,1490.1088082901554,1
20383,2015,9,5620.07528314457,2
20400,2015,22,17027.564524421592,2
20443,2015,4,3355.134969325153,2
20517,2015,19,6369.947990543736,3
20550,2015,19,7314.321369409166,3
20570,2015,5,12135.889305816136,1
20614,2015,8,4962.4759358288775,2
20621,2015,19,9936.047963456414,2
20710,2015,23,8733.383866481225,3
20750,2015,13,6630.766101694915,2
20770,2015,21,8882.29479768786,3
20787,2015,13,5709.5,3
23001,2015,430,147186.21758409787,3
23068,2015,40,18255.330607187112,3
23079,2015,5,7441.403707518022,1
23090,2015,14,5501.60200878845,3
23162,2015,67,30306.707189542485,3
23168,2015,4,5034.585289514867,1
23182,2015,19,13716.29411764706,2
23189,2015,39,18137.458503907703,3
23300,2015,0,5742.380922299431,0
23350,2015,7,5449.121255349501,2
23417,2015,94,36782.87365591398,3
23419,2015,8,6448.743836440169,2
23464,2015,9,5968.86741016109,2
23466,2015,43,28915.512058863605,2
23500,2015,9,10536.029807342784,1
23555,2015,85,21277.540460925316,4
23570,2015,19,11735.88954562246,2
23574,2015,10,8099.34560628375,2
23580,2015,21,15868.955675675676,2
23586,2015,9,5447.459985580389,2
23660,2015,104,32112.06153491588,4
23670,2015,21,17719.446011458793,2
23672,2015,29,11327.746389573793,3
23675,2015,21,12477.134685733288,2
23678,2015,12,8597.103550295858,2
23682,2015,0,5349.571428571428,0
23686,2015,11,14718.680409663866,1
23807,2015,89,36312.689010132504,3
23815,2015,5,21155.537412065656,1
23855,2015,27,12379.720817120622,3
25001,2015,16,2545.5078125,7
25019,2015,0,1682.8017699115044,0
25035,2015,13,3492.609062170706,4
25040,2015,13,3449.531803962461,4
25053,2015,7,2943.8778625954196,3
25086,2015,0,497.3258426966292,0
25095,2015,2,636.0710059171598,4
25099,2015,5,2645.427394438723,2
25120,2015,3,1508.834879406308,2
25123,2015,4,2495.154929577465,2
25126,2015,31,20142.445631494218,2
25148,2015,14,3247.607673267327,5
25151,2015,36,4766.336931380108,8
25154,2015,4,2254.370426829268,2
25168,2015,2,1018.4943820224719,2
25175,2015,102,29498.276055827442,4
25178,2015,2,2681.396846254928,1
25181,2015,7,2845.322880371661,3
25183,2015,40,6327.461702127659,7
25200,2015,7,5881.1134453781515,2
25214,2015,12,8211.287972508591,2
25224,2015,10,2491.407216494845,5
25245,2015,19,5511.274012964054,4
25258,2015,3,1305.5849802371542,3
25260,2015,6,6330.954205607477,1
25269,2015,128,35325.15378990982,4
25279,2015,10,3316.2075919335707,4
25281,2015,7,1845.009009009009,4
25286,2015,58,22527.09940750494,3
25288,2015,0,1370.271028037383,0
25290,2015,187,30973.941315837434,7
25293,2015,1,1233.4562334217508,1
25295,2015,6,4710.717006802721,2
25297,2015,15,2172.842433697348,7
25299,2015,2,876.6455223880597,3
25307,2015,152,23368.130235882774,7
25312,2015,5,2076.3987138263665,3
25317,2015,14,4291.790934320074,4
25320,2015,39,6646.577023498695,6
25322,2015,7,4120.608538350217,2
25324,2015,2,660.7636363636364,4
25326,2015,4,1707.5317919075144,3
25328,2015,2,1103.679389312977,2
25335,2015,3,1972.7074569789675,2
25339,2015,1,1050.6129032258066,1
25368,2015,1,596.9852941176471,2
25372,2015,5,1424,4
25377,2015,23,6992.36149825784,4
25386,2015,49,7477.208740120874,7
25394,2015,8,2272.4117647058824,4
25398,2015,5,1395.111111111111,4
25402,2015,14,4303.413246268657,4
25407,2015,9,3276.0551378446116,3
25426,2015,5,1482.5762711864406,4
25430,2015,86,29186.40251572327,3
25436,2015,0,816.733870967742,0
25438,2015,4,2695.732484076433,2
25473,2015,47,32132.350916809683,2
25483,2015,0,565,0
25486,2015,8,4095.954583683768,2
25488,2015,1,1976.508574807806,1
25489,2015,1,810.243119266055,2
25491,2015,4,1466.051413881748,3
25506,2015,1,1180.7671232876712,1
25513,2015,39,6525.404255319148,6
25518,2015,1,1226.2860759493672,1
25524,2015,0,1314.1947368421052,0
25530,2015,16,2644.442513368984,7
25535,2015,6,2627.9716874292185,3
25572,2015,25,4070.187221396731,7
25580,2015,2,926.1142857142856,3
25592,2015,2,1146.860759493671,2
25594,2015,6,1659.2686567164178,4
25596,2015,1,1646.556581986143,1
25599,2015,3,2140.0688575899844,2
25612,2015,7,3216.1236363636363,3
25645,2015,5,2830.9744897959185,2
25649,2015,2,2574.514469453376,1
25653,2015,1,1398.6781002638522,1
25658,2015,9,2696.4174496644296,4
25662,2015,11,2222.1190476190477,5
25718,2015,12,2837.036954087346,5
25736,2015,9,3146.65204957102,3
25740,2015,35,8581.166666666666,5
25743,2015,15,5815.238178633976,3
25745,2015,10,3791.5747960108793,3
25754,2015,432,169364.38086714744,3
25758,2015,19,6066.319817767654,4
25769,2015,7,4192.6435877262,2
25772,2015,11,4884.982995421844,3
25777,2015,1,1320.96,1
25779,2015,4,1951.5895652173913,3
25781,2015,3,1849.6544276457885,2
25785,2015,14,5475.6178489702515,3
25793,2015,5,2595.8217179902754,2
25797,2015,3,2421.6814159292035,2
25799,2015,9,5470.690721649485,2
25805,2015,5,1163.837837837838,5
25807,2015,1,698.3584905660377,2
25815,2015,26,3715.659232827832,7
25817,2015,23,11145.20321596895,3
25823,2015,3,1105.041095890411,3
25839,2015,4,2172.113142857143,2
25841,2015,11,1812.3111954459202,7
25843,2015,61,11913.15716272601,6
25845,2015,3,1856.813725490196,2
25851,2015,2,981.6274509803922,3
25862,2015,11,1716.224586288416,7
25867,2015,4,1113.8847352024923,4
25871,2015,1,503.8344827586207,2
25873,2015,12,5564.305785123966,3
25875,2015,48,6641.664289110794,8
25878,2015,13,3589,4
25885,2015,5,3507.3325526932085,2
25898,2015,1,1244.9945652173913,1
25899,2015,109,32914.14560490615,4
27001,2015,244,49213.53233031865,5
27006,2015,13,5252.104185218166,3
27025,2015,0,11716.29224075417,0
27050,2015,2,2238.5638126009694,1
27073,2015,2,5207.730282375852,1
27075,2015,2,3744.650485436893,1
27077,2015,0,12853,0
27099,2015,0,5740.270145817344,0
27135,2015,2,2533.640718562874,1
27150,2015,0,6994.787856071964,0
27160,2015,0,2242.3348729792147,0
27205,2015,14,4772.363344051447,3
27245,2015,5,2869.1596752368064,2
27250,2015,0,9205.153846153846,0
27361,2015,13,12379.296875,2
27372,2015,0,2926.9145728643216,0
27413,2015,5,5112.761651131825,1
27425,2015,1,3485.4255514705883,1
27430,2015,0,6517.119113573407,0
27450,2015,1,4180.204628501827,1
27491,2015,0,3551.6077348066297,0
27495,2015,0,6855.241379310345,0
27580,2015,0,2709.0434782608695,0
27600,2015,9,2878.0159574468084,4
27615,2015,3,16763.898611695415,1
27660,2015,6,2009.9724137931034,3
27745,2015,0,1354.3636363636365,0
27787,2015,19,6988.120533010297,3
27800,2015,8,5235.867263843648,2
27810,2015,1,2544.97602739726,1
41001,2015,504,110286.7224914805,5
41006,2015,63,9527.981641468683,7
41013,2015,11,3111.2414553472986,4
41016,2015,25,5515.857142857143,5
41020,2015,31,7768.773195876289,4
41026,2015,1,1200.3939393939395,1
41078,2015,5,2588.715736040609,2
41132,2015,49,9785.538661710038,6
41206,2015,8,2640.166144200627,4
41244,2015,3,1326.9083557951483,3
41298,2015,120,24687.350314653882,5
41306,2015,40,8126.289277899344,5
41319,2015,20,6355.56148770246,4
41349,2015,9,2556.418679549114,4
41357,2015,4,3357.4272051009566,2
41359,2015,22,8256.31067961165,3
41378,2015,21,4613.519673348181,5
41396,2015,75,22235.97975133215,4
41483,2015,5,2472.0131362889983,3
41503,2015,16,4680.862760215883,4
41518,2015,2,2272.977099236641,1
41524,2015,23,8235.137931034482,3
41530,2015,8,3908.0522682445758,3
41548,2015,18,5231,4
41551,2015,178,40393.898001492664,5
41615,2015,20,6972.874562718641,3
41660,2015,11,4114.026223776224,3
41668,2015,37,10478.125449199608,4
41676,2015,10,3816.15695952616,3
41770,2015,22,7740.925966850828,3
41791,2015,24,6230.945701357466,4
41797,2015,12,3548.3862660944205,4
41799,2015,4,4056.2408088235293,1
41801,2015,22,2754.228813559322,8
41807,2015,24,7160.912883998166,4
41872,2015,8,2182.950276243094,4
41885,2015,3,2240.1292962356792,2
44001,2015,271,71427.94370602033,4
44035,2015,6,11485.286152901443,1
44078,2015,16,13239.634615384615,2
44090,2015,18,15335.513583441138,2
44098,2015,2,4732.107227958697,1
44110,2015,2,2278.76026272578,1
44279,2015,28,15647.967145790555,2
44378,2015,11,7634.147181628393,2
44420,2015,0,1269.3201320132014,0
44430,2015,240,66929.89503445839,4
44560,2015,11,37413.88190925162,1
44650,2015,43,15702.380844303223,3
44847,2015,15,66586.43129708033,1
44855,2015,8,3749.4277227722773,3
44874,2015,18,10030.59842174485,2
47001,2015,699,158670.23300460223,5
47030,2015,6,6085.547024952015,1
47053,2015,18,15474.664495899662,2
47058,2015,13,11154.66560509554,2
47161,2015,12,3395.933491686461,4
47170,2015,5,7752.3165467625895,1
47189,2015,127,41906.92739273927,4
47205,2015,1,3291.0305676855896,1
47245,2015,56,23921.313706563706,3
47258,2015,6,7282.462009803921,1
47268,2015,8,7567.67968056788,2
47288,2015,76,24120.06994818653,4
47318,2015,21,9542.784615384615,3
47460,2015,5,7290.195488721804,1
47541,2015,5,3175.574123989218,2
47545,2015,1,5031.5675675675675,1
47551,2015,31,12388.63515600865,3
47555,2015,36,21852.927635028842,2
47570,2015,12,10682.480542663334,2
47605,2015,3,3800.9655172413795,1
47660,2015,1,6108.04979253112,1
47675,2015,5,3291.8941979522183,2
47692,2015,17,7125.744060475162,3
47703,2015,2,4540.4697986577185,1
47707,2015,10,10570.40949033392,1
47720,2015,1,3979.1338250790304,1
47745,2015,10,9561.378254211333,2
47798,2015,3,4840.401239349341,1
47960,2015,1,3512.8,1
47980,2015,633,25190.17316311286,26
50001,2015,798,155529.00283942313,6
50006,2015,93,24444.969407844917,4
50110,2015,3,2312.0058910162,2
50124,2015,2,2013.1606765327697,1
50150,2015,8,4531.378867924528,2
50223,2015,7,2033.9544740973313,4
50226,2015,27,7045.840356965791,4
50245,2015,0,668.4705882352941,0
50251,2015,5,2828.9971550497867,2
50270,2015,2,1306.171021377672,2
50287,2015,17,3787.8139946855626,5
50313,2015,89,21627.762267746548,5
50318,2015,8,4238.928399034594,2
50325,2015,5,3211.756906077348,2
50330,2015,15,3878.1802575107295,4
50350,2015,6,10297.18389423077,1
50370,2015,5,3314.5696682464454,2
50400,2015,11,3862.642377756472,3
50450,2015,4,3262.210796915167,2
50568,2015,37,16101.264367816093,3
50573,2015,56,10353.854820834873,6
50577,2015,6,3636.3913978494625,2
50590,2015,11,4565.980334316618,3
50606,2015,14,5219.090314136126,3
50680,2015,12,4260.038009049774,3
50683,2015,5,2803.8617021276596,2
50686,2015,0,515.7183098591549,0
50689,2015,20,8482.627615062762,3
50711,2015,24,6304.552776082977,4
52001,2015,393,101506.12065587295,4
52019,2015,7,2464.8030726256984,3
52022,2015,2,1923.4625850340135,2
52036,2015,4,1883.5915492957747,3
52051,2015,4,2279.900284900285,2
52079,2015,11,23403.564290962528,1
52083,2015,7,1375.512035010941,6
52110,2015,10,6406.436114044351,2
52203,2015,9,2161.0231923601636,5
52207,2015,4,3247.472049689441,2
52210,2015,4,1973.9180327868853,3
52215,2015,17,4543.07745030843,4
52224,2015,1,2626.1544502617803,1
52227,2015,17,10412.442219304005,2
52233,2015,11,1687.4506769825919,7
52240,2015,6,4132.633613445378,2
52250,2015,9,10235.438,1
52254,2015,4,1756.7148014440434,3
52256,2015,6,3181.1639344262294,2
52258,2015,6,3666.3561643835615,2
52260,2015,10,3672.7798408488065,3
52287,2015,1,1859.10989010989,1
52317,2015,11,4578.503916449086,3
52320,2015,10,2911.6203423967772,4
52323,2015,1,1587.1453488372094,1
52352,2015,5,2176.3368580060423,3
52354,2015,4,1734.4507042253522,3
52356,2015,119,32469.930833598137,4
52378,2015,12,4548.67688855647,3
52381,2015,3,2377.507462686567,2
52385,2015,4,2015.3326359832636,2
52390,2015,2,3292.756569847856,1
52399,2015,29,7904.853717026379,4
52405,2015,7,3124.2051860202932,3
52411,2015,2,2391.0932982917216,1
52418,2015,6,2799.780098280098,3
52427,2015,0,10836.826086956522,0
52435,2015,4,2558.8256274768823,2
52473,2015,4,4076.831675592961,1
52480,2015,2,1095.5825825825825,2
52490,2015,7,11337.194285714286,1
52506,2015,4,1744.4495867768594,3
52520,2015,2,5344.8715365239295,1
52540,2015,22,2802.42,8
52560,2015,12,3010.4067388688327,4
52565,2015,3,1704.678082191781,2
52573,2015,5,2382.0578512396696,3
52585,2015,6,4392.957703927493,2
52612,2015,16,7646.325961538461,3
52621,2015,1,5488.703416149068,1
52678,2015,24,7866.969995521719,4
52683,2015,8,5038.628520071899,2
52685,2015,0,2481.0879566982408,0
52687,2015,6,4862.504458598726,2
