loc,year,orphans,children,orphan_rate
11,2005,10255.331714224174,2247165.0058196136,456.367542555413
13,2005,2691.5839297113043,686191.6479871576,392.24959056360865
15,2005,1422.8390934741528,380740.0838319806,373.7035195122894
17,2005,1769.4252726941145,309326.5815499243,572.0249659205364
18,2005,615.066673480701,161802.29756674118,380.1346969297482
19,2005,1913.3448627449243,482483.4834602088,396.5617328541612
20,2005,1361.5421420518562,395782.6736752105,344.0125686677161
23,2005,2355.495778942533,578845.6780480979,406.92983782575783
25,2005,2850.312574407331,674760.1251552757,422.418644514807
27,2005,495.27647534866213,182605.1901716374,271.2280384161772
41,2005,1522.209267893407,359342.9224930788,423.60908553102945
44,2005,887.6928434548737,295268.11303402914,300.63958967102167
47,2005,1646.0834343162494,434367.4333391192,378.96106106811186
50,2005,1292.708259955929,300730.447369656,429.85612905597816
52,2005,2100.0145237940237,533226.8824809403,393.8313301128599
54,2005,2080.8272209418824,466889.17390945007,445.6790470248609
63,2005,917.7413920701729,155066.92051163808,591.8356984469132
66,2005,1707.514239052201,278293.9187350292,613.5650562590874
68,2005,2732.471979214001,630857.3640811855,433.13625785976507
70,2005,1137.925929268684,296795.24862123845,383.40436194814976
73,2005,2050.1399063030667,448500.47472138784,457.1098631671751
76,2005,7596.266458003931,1384593.5820828876,548.6278830338523
81,2005,420.38305215989953,93110.49002105262,451.48838983110215
85,2005,422.8386141916428,133482.82732728618,316.7737922983052
86,2005,356.2514499548552,112653.24775617645,316.23717651346897
88,2005,94.95965670563726,21144.50288540808,449.09855398477754
91,2005,69.47303369079941,28162.95024058209,246.6823720431482
94,2005,37.05497425171748,15480.392156862745,239.36715476093624
95,2005,154.8389189650273,32141.322731077365,481.74407836462166
97,2005,22.257160771507237,13846.61238938053,160.7408378714859
99,2005,105.60259579793265,38049.87536640973,277.5372975101994
5,2006,8970.838470883398,1865920.6021919919,480.7727863846349
8,2006,3410.0249278480396,759468.379989149,449.0015671089244
11,2006,9904.84833002582,2231335.7808593377,443.89770535617185
13,2006,2733.0225282635,688109.5483455238,397.1784049261811
15,2006,1407.5378392684588,377431.4638011731,372.9254114357395
17,2006,1674.9874790898775,302807.6141940153,553.1523649258957
18,2006,647.173191201078,161182.25147100387,401.5164109539084
19,2006,1938.3823544743407,481747.3826868863,402.36489582221566
20,2006,1338.151096020548,397704.5679494723,336.4686261764431
23,2006,2401.2705782687176,580266.3755872298,413.8221133076392
25,2006,2827.348798672245,677497.5859468802,417.3223428863886
27,2006,535.7865729705785,185647.64073614829,288.6040301110345
41,2006,1569.9189323901712,360083.25145422685,435.98776839798023
44,2006,936.0952077522379,300307.8367858164,311.7118813052733
47,2006,1716.8702288208071,438715.38952708564,391.3403244576197
50,2006,1368.337124585192,304598.71458069363,449.22616514282595
52,2006,2141.5675367404046,530221.28283831,403.90071203412475
54,2006,2154.8961833710414,467362.9687422517,461.07550822227336
63,2006,853.165658060759,152741.45030460425,558.5685197825054
66,2006,1591.0586797034778,275381.87930755777,577.7644788045469
68,2006,2779.384884607391,629461.2399354897,441.5498061313889
70,2006,1171.1736185973953,297288.24580819486,393.9522114012593
73,2006,2015.9270122137937,443739.0226351889,454.30464966592484
76,2006,7340.695635294361,1379658.9999633448,532.0659406048445
81,2006,417.234581585561,92453.47814736843,451.2913845388271
85,2006,426.5671318419506,134331.3094187608,317.5485549032964
86,2006,361.51114984803905,114019.32770923853,317.06128874038893
88,2006,86.61673458326835,20658.276724374828,419.2834462376464
91,2006,71.41463700623297,28510.882056096703,250.48203302065787
94,2006,31.77339691091854,16156.666666666666,196.6581199355387
95,2006,153.85852534308827,31859.69699868468,482.9252624387491
97,2006,30.719605762983942,14687.082005899705,209.16071518252622
99,2006,118.07400737842632,39200.78047986104,301.2032054797621
5,2007,8885.13701703097,1855210.028505121,478.92890187696844
8,2007,3382.856557821006,762009.2702650797,443.93902933020934
11,2007,9994.14498282897,2210325.434097465,452.1571723627135
13,2007,2773.6102816931393,689393.3101280848,402.326254250686
15,2007,1378.590224922135,374146.61425439897,368.4625685226086
17,2007,1591.498927996274,296170.3515940126,537.3592999537932
18,2007,624.3054436075689,160509.8053906832,388.9515921398075
19,2007,1990.28783923354,480402.7533730484,414.29567696253747
20,2007,1390.1488433661032,399775.3429834884,347.7325122133706
