loc,year,orphans,children,orphan_rate
15764,2015,7,2044.5157024793389,4
15774,2015,1,757.1809045226131,2
15776,2015,7,1717.923076923077,5
15778,2015,6,1048.4388489208634,6
15790,2015,6,1872.3423423423424,4
15798,2015,5,930.8538461538461,6
15804,2015,12,2666.308714918759,5
15806,2015,15,3502.5742268041236,5
15808,2015,1,919.0635593220339,2
15810,2015,3,1005.3550724637681,3
15814,2015,12,2984.7387283236994,5
15816,2015,7,1480.3896848137535,5
15820,2015,1,1131.5294117647059,1
15822,2015,6,1789.16,4
15832,2015,0,503.63793103448273,0
15835,2015,8,1753.302713987474,5
15837,2015,9,2612.703703703704,4
15839,2015,0,641.8235294117648,0
15842,2015,13,2365.6548536209552,6
15861,2015,22,5064.675246025738,5
15879,2015,3,845.3028169014084,4
15897,2015,6,1379.0751295336788,5
17001,2015,518,96542.02385776848,6
17013,2015,33,6211.56886227545,6
17042,2015,53,9169.865671641792,6
17050,2015,18,3088.71676300578,6
17088,2015,18,3409.5788876276956,6
17174,2015,76,13229.288269869665,6
17272,2015,18,3184.0454545454545,6
17380,2015,123,19509.39767282683,7
17388,2015,9,1603.4989059080963,6
17433,2015,29,5213.424592391304,6
17442,2015,17,2807.7703349282297,7
17444,2015,21,4048.3534401508014,6
17446,2015,0,799.6443298969072,0
17486,2015,30,5858.051895043732,6
17495,2015,7,2023.5430463576158,4
17513,2015,22,3737.9117647058824,6
17524,2015,27,4333.819168173599,7
17541,2015,31,5989.7,6
17614,2015,69,13240.44347826087,6
17616,2015,19,2977.3948296122207,7
17653,2015,30,4841.142528735632,7
17662,2015,33,6661.085623003195,5
17665,2015,8,1559.520325203252,6
17777,2015,40,7766.186725663717,6
17867,2015,15,2994.7690179806364,6
17873,2015,78,14994.817017017016,6
17877,2015,19,3129.018639328984,7
18001,2015,261,57164.47033871478,5
18029,2015,7,1964.7920604914934,4
18094,2015,19,4504.136657433056,5
18150,2015,46,12826.486921529175,4
18205,2015,16,3073.0424028268553,6
18247,2015,30,7200.263896384242,5
18256,2015,25,6918.026258205689,4
18410,2015,24,6156.037037037037,4
18460,2015,15,4499.4795918367345,4
18479,2015,4,1360.4176829268292,3
18592,2015,42,10859.894900068917,4
18610,2015,23,5081.760869565217,5
18753,2015,98,20036.387337876455,5
18756,2015,18,4798.247732030704,4
18785,2015,10,2631.755656108597,4
18860,2015,10,3095.8898623279097,4
19001,2015,387,81671.67301302201,5
19022,2015,36,5443.836107554417,7
19050,2015,45,8212.361207323107,6
19075,2015,35,6399.92246745897,6
19100,2015,69,10842.852374839538,7
19110,2015,42,10675.966075558983,4
19130,2015,70,13904.62924120913,6
19137,2015,57,15176.712848297213,4
19142,2015,38,9536.11387329591,4
19212,2015,61,7706.7475479744135,8
19256,2015,84,15933.57796014068,6
19290,2015,7,1512.9806451612903,5
19300,2015,11,6789.211486849168,2
19318,2015,42,11898.945494994437,4
19355,2015,45,11003.562566465793,5
19364,2015,23,6630.86,4
19392,2015,20,3051.109622411693,7
19397,2015,42,7092.364908503768,6
19418,2015,32,8336.36170212766,4
19450,2015,38,6150.1327572663,7
19455,2015,38,9021.505485893416,5
19473,2015,58,13569.065540540541,5
19513,2015,11,2899.5520195838435,4
19517,2015,73,18929.981577008108,4
19532,2015,59,11088.201044386424,6
19533,2015,12,3284.4564926372154,4
19548,2015,55,11993.30397181294,5
19573,2015,76,12281.117091325508,7
19585,2015,23,5604.940460081191,5
19622,2015,19,2953.6078914919854,7
19693,2015,18,2982.32,7
19698,2015,135,32612.039448669202,5
19701,2015,8,1897.9940119760479,5
19743,2015,49,12596.3253574555,4
19760,2015,19,3891.3702359346644,5
19780,2015,47,10871.16504854369,5
19785,2015,19,2706.585448392555,8
19807,2015,52,9745.21977625406,6
19809,2015,40,11586.25873221216,4
19821,2015,46,12084.345628812083,4
19824,2015,37,8830.870815652994,5
19845,2015,22,6066.578886310905,4
20001,2015,648,164420.46794234592,4
20011,2015,145,35490.9498052791,5
20013,2015,85,21522.439816448994,4
20032,2015,29,7712.875770020534,4
20045,2015,28,8554.70155393053,4
20060,2015,55,14807.29794692038,4
20175,2015,46,13026.447312481021,4
20178,2015,40,9973.820838139178,5
20228,2015,51,13467.167875069716,4
20238,2015,41,11132.056994818653,4
20250,2015,46,14161.955142231947,4
20295,2015,23,4659.147989734816,5
20310,2015,7,1490.1088082901554,5
20383,2015,24,5620.07528314457,5
20400,2015,53,17027.564524421592,4
20443,2015,15,3355.134969325153,5
20517,2015,24,6369.947990543736,4
20550,2015,29,7314.321369409166,4
20570,2015,37,12135.889305816136,4
20614,2015,25,4962.4759358288775,6
20621,2015,36,9936.047963456414,4
20710,2015,35,8733.383866481225,5
20750,2015,25,6630.766101694915,4
20770,2015,35,8882.29479768786,4
20787,2015,20,5709.5,4
23001,2015,635,147186.21758409787,5
23068,2015,78,18255.330607187112,5
23079,2015,34,7441.403707518022,5
23090,2015,27,5501.60200878845,5
23162,2015,149,30306.707189542485,5
23168,2015,30,5034.585289514867,6
23182,2015,77,13716.29411764706,6
23189,2015,100,18137.458503907703,6
23300,2015,28,5742.380922299431,5
23350,2015,25,5449.121255349501,5
23417,2015,176,36782.87365591398,5
23419,2015,31,6448.743836440169,5
23464,2015,28,5968.86741016109,5
23466,2015,113,28915.512058863605,4
23500,2015,51,10536.029807342784,5
23555,2015,93,21277.540460925316,5
23570,2015,56,11735.88954562246,5
23574,2015,41,8099.34560628375,6
23580,2015,65,15868.955675675676,5
23586,2015,26,5447.459985580389,5
23660,2015,161,32112.06153491588,6
23670,2015,88,17719.446011458793,5
23672,2015,50,11327.746389573793,5
23675,2015,61,12477.134685733288,5
23678,2015,49,8597.103550295858,6
23682,2015,5,5349.571428571428,1
23686,2015,84,14718.680409663866,6
23807,2015,149,36312.689010132504,5
23815,2015,39,21155.537412065656,2
23855,2015,57,12379.720817120622,5
25001,2015,16,2545.5078125,7
25019,2015,8,1682.8017699115044,5
25035,2015,19,3492.609062170706,6
25040,2015,19,3449.531803962461,6
25053,2015,12,2943.8778625954196,5
25086,2015,0,497.3258426966292,0
25095,2015,1,636.0710059171598,2
25099,2015,10,2645.427394438723,4
25120,2015,5,1508.834879406308,4
25123,2015,13,2495.154929577465,6
25126,2015,80,20142.445631494218,4
25148,2015,22,3247.607673267327,7
25151,2015,29,4766.336931380108,7
25154,2015,10,2254.370426829268,5
25168,2015,7,1018.4943820224719,7
25175,2015,153,29498.276055827442,6
25178,2015,11,2681.396846254928,5
25181,2015,15,2845.322880371661,6
25183,2015,38,6327.461702127659,7
25200,2015,25,5881.1134453781515,5
25214,2015,33,8211.287972508591,5
25224,2015,8,2491.407216494845,4
25245,2015,29,5511.274012964054,6
25258,2015,6,1305.5849802371542,5
25260,2015,23,6330.954205607477,4
25269,2015,183,35325.15378990982,6
25279,2015,17,3316.2075919335707,6
25281,2015,7,1845.009009009009,4
25286,2015,98,22527.09940750494,5
25288,2015,4,1370.271028037383,3
25290,2015,178,30973.941315837434,6
25293,2015,7,1233.4562334217508,6
25295,2015,21,4710.717006802721,5
25297,2015,18,2172.842433697348,9
25299,2015,1,876.6455223880597,2
25307,2015,204,23368.130235882774,9
25312,2015,7,2076.3987138263665,4
25317,2015,19,4291.790934320074,5
25320,2015,48,6646.577023498695,8
25322,2015,18,4120.608538350217,5
25324,2015,0,660.7636363636364,0
25326,2015,8,1707.5317919075144,5
25328,2015,5,1103.679389312977,5
25335,2015,6,1972.7074569789675,4
25339,2015,3,1050.6129032258066,3
25368,2015,1,596.9852941176471,2
25372,2015,8,1424,6
25377,2015,35,6992.36149825784,6
25386,2015,47,7477.208740120874,7
25394,2015,14,2272.4117647058824,7
25398,2015,9,1395.111111111111,7
25402,2015,21,4303.413246268657,5
25407,2015,14,3276.0551378446116,5
25426,2015,8,1482.5762711864406,6
25430,2015,117,29186.40251572327,5
25436,2015,4,816.733870967742,5
25438,2015,10,2695.732484076433,4
25473,2015,129,32132.350916809683,5
25483,2015,0,565,0
25486,2015,19,4095.954583683768,5
25488,2015,9,1976.508574807806,5
25489,2015,4,810.243119266055,5
25491,2015,7,1466.051413881748,5
25506,2015,6,1180.7671232876712,6
25513,2015,40,6525.404255319148,7
25518,2015,7,1226.2860759493672,6
25524,2015,5,1314.1947368421052,4
25530,2015,12,2644.442513368984,5
25535,2015,10,2627.9716874292185,4
25572,2015,22,4070.187221396731,6
25580,2015,3,926.1142857142856,4
25592,2015,7,1146.860759493671,7
25594,2015,7,1659.2686567164178,5
25596,2015,9,1646.556581986143,6
25599,2015,8,2140.0688575899844,4
25612,2015,13,3216.1236363636363,5
25645,2015,12,2830.9744897959185,5
25649,2015,10,2574.514469453376,4
25653,2015,7,1398.6781002638522,6
25658,2015,10,2696.4174496644296,4
25662,2015,13,2222.1190476190477,6
25718,2015,15,2837.036954087346,6
25736,2015,16,3146.65204957102,6
25740,2015,42,8581.166666666666,5
25743,2015,28,5815.238178633976,5
25745,2015,17,3791.5747960108793,5
25754,2015,662,169364.38086714744,4
25758,2015,32,6066.319817767654,6
25769,2015,19,4192.6435877262,5
25772,2015,20,4884.982995421844,5
25777,2015,7,1320.96,6
25779,2015,8,1951.5895652173913,5
25781,2015,4,1849.6544276457885,3
25785,2015,25,5475.6178489702515,5
25793,2015,8,2595.8217179902754,4
25797,2015,9,2421.6814159292035,4
25799,2015,29,5470.690721649485,6
25805,2015,5,1163.837837837838,5
25807,2015,5,698.3584905660377,8
25815,2015,26,3715.659232827832,7
25817,2015,45,11145.20321596895,5
25823,2015,6,1105.041095890411,6
25839,2015,11,2172.113142857143,6
25841,2015,9,1812.3111954459202,5
25843,2015,68,11913.15716272601,6
25845,2015,8,1856.813725490196,5
25851,2015,7,981.6274509803922,8
25862,2015,10,1716.224586288416,6
25867,2015,5,1113.8847352024923,5
25871,2015,0,503.8344827586207,0
25873,2015,23,5564.305785123966,5
25875,2015,44,6641.664289110794,7
25878,2015,20,3589,6
25885,2015,23,3507.3325526932085,7
25898,2015,4,1244.9945652173913,4
25899,2015,164,32914.14560490615,5
27001,2015,215,49213.53233031865,5
27006,2015,20,5252.104185218166,4
27025,2015,43,11716.29224075417,4
27050,2015,8,2238.5638126009694,4
27073,2015,17,5207.730282375852,4
27075,2015,14,3744.650485436893,4
27077,2015,43,12853,4
27099,2015,18,5740.270145817344,4
27135,2015,7,2533.640718562874,3
27150,2015,23,6994.787856071964,4
27160,2015,6,2242.3348729792147,3
27205,2015,19,4772.363344051447,4
27245,2015,12,2869.1596752368064,5
27250,2015,31,9205.153846153846,4
27361,2015,47,12379.296875,4
27372,2015,7,2926.9145728643216,3
27413,2015,15,5112.761651131825,3
27425,2015,16,3485.4255514705883,5
27430,2015,22,6517.119113573407,4
27450,2015,15,4180.204628501827,4
27491,2015,15,3551.6077348066297,5
27495,2015,25,6855.241379310345,4
27580,2015,5,2709.0434782608695,2
27600,2015,13,2878.0159574468084,5
27615,2015,101,16763.898611695415,7
27660,2015,6,2009.9724137931034,3
27745,2015,3,1354.3636363636365,3
27787,2015,25,6988.120533010297,4
27800,2015,20,5235.867263843648,4
27810,2015,8,2544.97602739726,4
41001,2015,538,110286.7224914805,5
41006,2015,61,9527.981641468683,7
41013,2015,15,3111.2414553472986,5
41016,2015,25,5515.857142857143,5
41020,2015,37,7768.773195876289,5
41026,2015,3,1200.3939393939395,3
41078,2015,14,2588.715736040609,6
41132,2015,51,9785.538661710038,6
41206,2015,13,2640.166144200627,5
41244,2015,5,1326.9083557951483,4
41298,2015,110,24687.350314653882,5
41306,2015,38,8126.289277899344,5
41319,2015,27,6355.56148770246,5
41349,2015,8,2556.418679549114,4
41357,2015,15,3357.4272051009566,5
41359,2015,38,8256.31067961165,5
41378,2015,25,4613.519673348181,6
41396,2015,96,22235.97975133215,5
41483,2015,7,2472.0131362889983,3
41503,2015,21,4680.862760215883,5
41518,2015,7,2272.977099236641,4
41524,2015,36,8235.137931034482,5
41530,2015,19,3908.0522682445758,5
41548,2015,21,5231,5
41551,2015,212,40393.898001492664,6
41615,2015,30,6972.874562718641,5
41660,2015,20,4114.026223776224,5
41668,2015,46,10478.125449199608,5
41676,2015,18,3816.15695952616,5
41770,2015,29,7740.925966850828,4
41791,2015,27,6230.945701357466,5
41797,2015,17,3548.3862660944205,5
41799,2015,18,4056.2408088235293,5
41801,2015,15,2754.228813559322,6
41807,2015,32,7160.912883998166,5
41872,2015,16,2182.950276243094,8
41885,2015,8,2240.1292962356792,4
44001,2015,279,71427.94370602033,4
44035,2015,31,11485.286152901443,3
44078,2015,46,13239.634615384615,4
44090,2015,52,15335.513583441138,4
44098,2015,17,4732.107227958697,4
44110,2015,8,2278.76026272578,4
44279,2015,51,15647.967145790555,4
44378,2015,23,7634.147181628393,4
44420,2015,2,1269.3201320132014,2
44430,2015,236,66929.89503445839,4
44560,2015,123,37413.88190925162,4
44650,2015,59,15702.380844303223,4
44847,2015,279,66586.43129708033,5
44855,2015,13,3749.4277227722773,4
44874,2015,32,10030.59842174485,4
47001,2015,707,158670.23300460223,5
47030,2015,23,6085.547024952015,4
47053,2015,51,15474.664495899662,4
47058,2015,47,11154.66560509554,5
47161,2015,18,3395.933491686461,6
47170,2015,34,7752.3165467625895,5
47189,2015,175,41906.92739273927,5
47205,2015,21,3291.0305676855896,7
47245,2015,99,23921.313706563706,5
47258,2015,33,7282.462009803921,5
47268,2015,31,7567.67968056788,5
47288,2015,95,24120.06994818653,4
47318,2015,44,9542.784615384615,5
47460,2015,27,7290.195488721804,4
47541,2015,15,3175.574123989218,5
47545,2015,19,5031.5675675675675,4
47551,2015,60,12388.63515600865,5
47555,2015,91,21852.927635028842,5
47570,2015,43,10682.480542663334,5
47605,2015,20,3800.9655172413795,6
47660,2015,26,6108.04979253112,5
47675,2015,18,3291.8941979522183,6
47692,2015,31,7125.744060475162,5
47703,2015,18,4540.4697986577185,4
47707,2015,40,10570.40949033392,4
47720,2015,16,3979.1338250790304,5
47745,2015,48,9561.378254211333,6
47798,2015,24,4840.401239349341,5
47960,2015,16,3512.8,5
47980,2015,556,25190.17316311286,23
50001,2015,788,155529.00283942313,6
50006,2015,112,24444.969407844917,5
50110,2015,6,2312.0058910162,3
50124,2015,7,2013.1606765327697,4
50150,2015,18,4531.378867924528,4
50223,2015,8,2033.9544740973313,4
50226,2015,26,7045.840356965791,4
50245,2015,0,668.4705882352941,0
50251,2015,10,2828.9971550497867,4
50270,2015,5,1306.171021377672,4
50287,2015,19,3787.8139946855626,6
50313,2015,104,21627.762267746548,5
50318,2015,19,4238.928399034594,5
50325,2015,8,3211.756906077348,3
50330,2015,20,3878.1802575107295,6
50350,2015,47,10297.18389423077,5
50370,2015,17,3314.5696682464454,6
50400,2015,18,3862.642377756472,5
50450,2015,12,3262.210796915167,4
50568,2015,61,16101.264367816093,4
50573,2015,58,10353.854820834873,6
50577,2015,16,3636.3913978494625,5
50590,2015,24,4565.980334316618,6
50606,2015,21,5219.090314136126,5
50680,2015,17,4260.038009049774,4
50683,2015,13,2803.8617021276596,5
50686,2015,0,515.7183098591549,0
50689,2015,32,8482.627615062762,4
50711,2015,30,6304.552776082977,5
52001,2015,484,101506.12065587295,5
52019,2015,18,2464.8030726256984,8
52022,2015,10,1923.4625850340135,6
52036,2015,13,1883.5915492957747,7
52051,2015,15,2279.900284900285,7
52079,2015,92,23403.564290962528,4
52083,2015,7,1375.512035010941,6
52110,2015,38,6406.436114044351,6
52203,2015,14,2161.0231923601636,7
52207,2015,21,3247.472049689441,7
52210,2015,11,1973.9180327868853,6
52215,2015,23,4543.07745030843,6
52224,2015,18,2626.1544502617803,7
52227,2015,49,10412.442219304005,5
52233,2015,11,1687.4506769825919,7
52240,2015,23,4132.633613445378,6
52250,2015,37,10235.438,4
52254,2015,12,1756.7148014440434,7
52256,2015,23,3181.1639344262294,8
52258,2015,25,3666.3561643835615,7
52260,2015,22,3672.7798408488065,6
52287,2015,10,1859.10989010989,6
52317,2015,28,4578.503916449086,7
52320,2015,19,2911.6203423967772,7
52323,2015,10,1587.1453488372094,7
52352,2015,12,2176.3368580060423,6
52354,2015,13,1734.4507042253522,8
52356,2015,153,32469.930833598137,5
52378,2015,26,4548.67688855647,6
52381,2015,21,2377.507462686567,9
52385,2015,8,2015.3326359832636,4
52390,2015,12,3292.756569847856,4
52399,2015,56,7904.853717026379,8
52405,2015,18,3124.2051860202932,6
52411,2015,18,2391.0932982917216,8
52418,2015,17,2799.780098280098,7
52427,2015,40,10836.826086956522,4
52435,2015,13,2558.8256274768823,6
52473,2015,23,4076.831675592961,6
52480,2015,5,1095.5825825825825,5
52490,2015,43,11337.194285714286,4
52506,2015,8,1744.4495867768594,5
52520,2015,24,5344.8715365239295,5
52540,2015,17,2802.42,7
52560,2015,16,3010.4067388688327,6
52565,2015,9,1704.678082191781,6
52573,2015,13,2382.0578512396696,6
52585,2015,25,4392.957703927493,6
52612,2015,33,7646.325961538461,5
52621,2015,23,5488.703416149068,5
52678,2015,57,7866.969995521719,8
52683,2015,31,5038.628520071899,7
52685,2015,20,2481.0879566982408,9
52687,2015,32,4862.504458598726,7
