age,gender,year,loc,deaths,nb_c,orphans
10-14,Male,2005,91,1,4.7359529451818067e-4,0
15-19,Female,2005,91,2,0.29804036034062426,1
15-19,Male,2005,91,5,0.05936018818280009,0
20-24,Female,2005,91,1,0.8829476687411636,1
20-24,Male,2005,91,3,0.3982508538065147,1
25-29,Female,2005,91,4,1.4985393276654286,6
25-29,Male,2005,91,6,0.8795746602778715,5
30-34,Female,2005,91,3,2.001134501664203,6
30-34,Male,2005,91,4,1.4316350589563946,6
35-39,Female,2005,91,1,1.890840267765565,2
35-39,Male,2005,91,3,1.7863515719115355,5
40-44,Female,2005,91,1,1.3124637548030267,1
40-44,Male,2005,91,5,1.6473507954918871,8
45-49,Female,2005,91,1,0.8223899509122804,1
45-49,Male,2005,91,2,1.1943924478840935,2
50-54,Male,2005,91,3,0.8285053750664583,2
50-66,Female,2005,91,14,0.18658071599475165,3
55-59,Male,2005,91,3,0.6113649963046919,2
60-76,Male,2005,91,19,0.22332699215733748,4
10-14,Female,2005,94,0,0.022014395462971025,0
10-14,Male,2005,94,1,4.9813200498132e-4,0
15-19,Female,2005,94,0,0.35024360473665267,0
15-19,Male,2005,94,3,0.05574891670401636,0
20-24,Female,2005,94,1,0.8993439925099399,1
20-24,Male,2005,94,6,0.37027275298342605,2
25-29,Female,2005,94,1,1.4606486954957412,1
25-29,Male,2005,94,1,0.7947794582978703,1
30-34,Female,2005,94,0,1.8300422781612764,0
30-34,Male,2005,94,3,1.3887600311616637,4
35-39,Female,2005,94,1,1.7304962993342088,2
35-39,Male,2005,94,0,1.702994546248155,0
40-44,Female,2005,94,2,1.2714109845144,3
40-44,Male,2005,94,0,1.601092382560962,0
45-49,Female,2005,94,2,0.8018261176084511,2
45-49,Male,2005,94,2,1.1799857350673764,2
50-54,Male,2005,94,3,0.8928936426216817,3
50-66,Female,2005,94,8,0.2120675487391638,2
55-59,Male,2005,94,3,0.710690950492128,2
60-76,Male,2005,94,10,0.2132814581826625,2
10-14,Female,2005,95,2,0.03164902522048084,0
10-14,Male,2005,95,0,7.068565114372899e-4,0
15-19,Female,2005,95,4,0.4742808889538569,2
15-19,Male,2005,95,4,0.07740022477196506,0
20-24,Female,2005,95,5,1.0888880719754122,5
20-24,Male,2005,95,20,0.4231348852073124,8
25-29,Female,2005,95,7,1.5169210183334223,11
25-29,Male,2005,95,24,0.890433712564321,21
30-34,Female,2005,95,6,1.763963101421004,11
30-34,Male,2005,95,19,1.2256977831184597,23
35-39,Female,2005,95,3,1.5821156394945135,5
35-39,Male,2005,95,20,1.3685186072773865,27
40-44,Female,2005,95,3,1.182013155255063,4
40-44,Male,2005,95,20,1.1839487620034537,24
45-49,Female,2005,95,5,0.7224267178344137,4
45-49,Male,2005,95,11,0.9369320834930313,10
50-54,Male,2005,95,11,0.615272106838362,7
50-66,Female,2005,95,12,0.1286898020193073,2
55-59,Male,2005,95,11,0.3521962304556735,4
60-76,Male,2005,95,40,0.09848541507217001,4
10-14,Female,2005,97,0,0.010163748702119883,0
10-14,Male,2005,97,3,8.804908420364593e-4,0
15-19,Female,2005,97,0,0.35310783452329925,0
15-19,Male,2005,97,0,0.05697117527051721,0
20-24,Female,2005,97,0,1.1808517537488492,0
20-24,Male,2005,97,2,0.37429539976228654,1
25-29,Female,2005,97,0,1.9551155828762055,0
25-29,Male,2005,97,0,0.9170477906415477,0
30-34,Female,2005,97,0,2.522253038818927,0
30-34,Male,2005,97,4,1.3432671270850918,5
35-39,Female,2005,97,1,2.389359827262779,2
35-39,Male,2005,97,0,1.540339044503808,0
40-44,Female,2005,97,0,1.7280643872357164,0
40-44,Male,2005,97,3,1.4710659150043877,4
45-49,Female,2005,97,1,0.9918389959870544,1
45-49,Male,2005,97,1,1.0281632534581713,1
50-54,Male,2005,97,2,0.6088938643995424,1
50-66,Female,2005,97,1,0.17307913603127897,0
55-59,Male,2005,97,2,0.38942716453406256,1
60-76,Male,2005,97,17,0.07608533785541924,1
10-14,Female,2005,99,0,0.013117308222626004,0
10-14,Male,2005,99,0,4.497981005165292e-4,0
15-19,Female,2005,99,1,0.18387518566491395,0
15-19,Male,2005,99,1,0.030897963027235634,0
20-24,Female,2005,99,1,0.5720691607572146,1
20-24,Male,2005,99,9,0.19527125994395883,2
25-29,Female,2005,99,0,0.9452070428561055,0
25-29,Male,2005,99,4,0.4476532659785537,2
30-34,Female,2005,99,2,1.2388922735256997,2
30-34,Male,2005,99,1,0.7327888856698144,1
35-39,Female,2005,99,1,1.156009940612012,1
35-39,Male,2005,99,3,0.9066976982328507,3
40-44,Female,2005,99,0,0.8775177217213443,0
40-44,Male,2005,99,3,0.8433715233954472,3
45-49,Female,2005,99,1,0.5117440130344502,1
45-49,Male,2005,99,1,0.6588161379783398,1
50-54,Male,2005,99,2,0.4969547764900175,1
50-66,Female,2005,99,3,0.1044403411294304,0
55-59,Male,2005,99,2,0.3285745530850817,1
60-76,Male,2005,99,11,0.10647078896281478,1
10-14,Female,2006,5,82,0.011545271032211096,1
10-14,Male,2006,5,112,3.9001053341873403e-4,0
15-19,Female,2006,5,142,0.2785969591960034,40
15-19,Male,2006,5,455,0.07154506727096024,33
20-24,Female,2006,5,168,0.8102159497124412,136
20-24,Male,2006,5,769,0.4146204211927641,319
25-29,Female,2006,5,168,1.3814671083541314,232
25-29,Male,2006,5,793,0.9826912072772468,779
30-34,Female,2006,5,150,1.7498203110581632,262
30-34,Male,2006,5,560,1.4953749865375638,837
35-39,Female,2006,5,242,1.6090545500795899,389
35-39,Male,2006,5,606,1.7463752720888732,1058
40-44,Female,2006,5,294,1.134344874379762,333
40-44,Male,2006,5,664,1.5128757701431423,1005
45-49,Female,2006,5,399,0.6637682999188202,265
45-49,Male,2006,5,701,1.0905364973090006,764
50-54,Male,2006,5,753,0.6892307648121571,519
50-66,Female,2006,5,2393,0.11914774141954937,285
55-59,Male,2006,5,917,0.38942364441573984,357
60-76,Male,2006,5,4421,0.09464692902954096,418
10-14,Female,2006,8,28,0.006227352321084612,0
10-14,Male,2006,8,34,1.9224779390919543e-4,0
15-19,Female,2006,8,46,0.22898178903136884,11
15-19,Male,2006,8,96,0.05692300222703983,5
20-24,Female,2006,8,55,0.7803807775168968,43
20-24,Male,2006,8,191,0.40490727010339145,77
25-29,Female,2006,8,60,1.4110250786393026,85
25-29,Male,2006,8,213,1.0145232626425449,216
30-34,Female,2006,8,54,1.811300359588496,98
30-34,Male,2006,8,180,1.586309865428892,286
35-39,Female,2006,8,86,1.7308388803620574,149
35-39,Male,2006,8,195,1.9223139534133729,375
40-44,Female,2006,8,100,1.2090729977778456,121
40-44,Male,2006,8,168,1.6942258161174164,285
45-49,Female,2006,8,123,0.6395954605366628,79
45-49,Male,2006,8,205,1.1726574334272912,240
50-54,Male,2006,8,260,0.680123928138521,177
50-66,Female,2006,8,705,0.09488203725342009,67
55-59,Male,2006,8,258,0.3410155480097819,88
60-76,Male,2006,8,1339,0.07546040248624687,101
10-14,Female,2006,11,73,0.00478260190068817,0
10-14,Male,2006,11,103,2.4813686691888193e-4,0
15-19,Female,2006,11,126,0.2092551493189533,26
15-19,Male,2006,11,319,0.06825563742914893,22
20-24,Female,2006,11,140,0.7006970300140725,98
20-24,Male,2006,11,560,0.37428914226847676,210
25-29,Female,2006,11,184,1.3037528591543641,240
25-29,Male,2006,11,566,0.8899043124337299,504
30-34,Female,2006,11,158,1.8041851907779511,285
30-34,Male,2006,11,470,1.4522624182206787,683
35-39,Female,2006,11,219,1.7821051436257473,390
35-39,Male,2006,11,493,1.792479202296422,884
40-44,Female,2006,11,320,1.3222784703517172,423
40-44,Male,2006,11,574,1.6375052009606126,940
45-49,Female,2006,11,422,0.7786480517382842,329
45-49,Male,2006,11,648,1.2117876687709617,785
50-54,Male,2006,11,684,0.7597359392334535,520
50-66,Female,2006,11,2295,0.1329667164296134,305
55-59,Male,2006,11,803,0.4164382498077245,334
60-76,Male,2006,11,4173,0.0970075317838156,405
10-14,Female,2006,13,23,0.008916139609250556,0
10-14,Male,2006,13,26,3.8409333282631486e-4,0
15-19,Female,2006,13,40,0.24899925772190834,10
15-19,Male,2006,13,92,0.059808050462206906,6
20-24,Female,2006,13,32,0.7660307209222595,25
20-24,Male,2006,13,148,0.3962004691719177,59
25-29,Female,2006,13,38,1.2891759418645097,49
25-29,Male,2006,13,156,0.9307070327964747,145
30-34,Female,2006,13,45,1.6134434694109943,73
30-34,Male,2006,13,125,1.366991302147223,171
35-39,Female,2006,13,53,1.514381879251172,80
35-39,Male,2006,13,143,1.5951747597065402,228
40-44,Female,2006,13,81,1.0396729228929427,84
40-44,Male,2006,13,113,1.3850561488328548,157
45-49,Female,2006,13,92,0.5361064437120363,49
45-49,Male,2006,13,150,0.9483417796608438,142
50-54,Male,2006,13,154,0.5519719040426978,85
50-66,Female,2006,13,418,0.07881934604337423,33
55-59,Male,2006,13,162,0.29378619918956816,48
60-76,Male,2006,13,828,0.06257636259631544,52
10-14,Female,2006,15,27,0.005794353014039164,0
10-14,Male,2006,15,25,1.515133516612565e-4,0
15-19,Female,2006,15,32,0.22886204986059747,7
15-19,Male,2006,15,64,0.04926061712646762,3
20-24,Female,2006,15,19,0.7744450729574546,15
20-24,Male,2006,15,92,0.3728542432005,34
25-29,Female,2006,15,35,1.3609397922910376,48
25-29,Male,2006,15,104,0.9255583900474706,96
30-34,Female,2006,15,24,1.807688218065954,43
30-34,Male,2006,15,112,1.449225265880679,162
35-39,Female,2006,15,50,1.7865943465443948,89
35-39,Male,2006,15,84,1.7773559904154759,149
40-44,Female,2006,15,63,1.320390313871683,83
40-44,Male,2006,15,100,1.614372791889653,161
45-49,Female,2006,15,81,0.7779516666974854,63
45-49,Male,2006,15,123,1.1725344628781242,144
50-54,Male,2006,15,113,0.7188238617783732,81
50-66,Female,2006,15,428,0.14363962640704728,61
55-59,Male,2006,15,167,0.3929758963008493,66
60-76,Male,2006,15,1028,0.09125554572263503,94
10-14,Female,2006,17,8,0.009333610713997182,0
10-14,Male,2006,17,23,1.8794864255549653e-4,0
15-19,Female,2006,17,33,0.23856126172346068,8
15-19,Male,2006,17,95,0.05699242309261274,5
20-24,Female,2006,17,23,0.6805428719250242,16
20-24,Male,2006,17,133,0.3140545330100797,42
25-29,Female,2006,17,34,1.169724137529684,40
25-29,Male,2006,17,159,0.7354116353182709,117
30-34,Female,2006,17,24,1.482715612855823,36
30-34,Male,2006,17,141,1.1518428213147143,162
35-39,Female,2006,17,48,1.3662487177336213,66
35-39,Male,2006,17,115,1.4194237273596106,163
40-44,Female,2006,17,65,0.9699564324476454,63
40-44,Male,2006,17,105,1.2779322979579142,134
45-49,Female,2006,17,85,0.5608336330335818,48
45-49,Male,2006,17,155,0.9210579274127135,143
50-54,Male,2006,17,166,0.5679500838589207,94
50-66,Female,2006,17,493,0.09453076123080188,47
55-59,Male,2006,17,169,0.3275466680176265,55
60-76,Male,2006,17,1020,0.08583008225246073,88
10-14,Female,2006,18,8,0.01835256116229317,0
10-14,Male,2006,18,15,3.7132770732982586e-4,0
15-19,Female,2006,18,25,0.3247177950490368,8
15-19,Male,2006,18,36,0.07531942990324797,3
20-24,Female,2006,18,18,0.8566425519709916,15
20-24,Male,2006,18,88,0.40134904046393527,35
25-29,Female,2006,18,26,1.3084577448948622,34
25-29,Male,2006,18,112,0.8677620019319486,97
30-34,Female,2006,18,19,1.5827253525492042,30
30-34,Male,2006,18,75,1.259155782785405,94
35-39,Female,2006,18,33,1.4043441308593803,46
35-39,Male,2006,18,74,1.4949081155220953,111
40-44,Female,2006,18,17,0.9749657386666798,17
40-44,Male,2006,18,44,1.3856324531047242,61
45-49,Female,2006,18,33,0.5634528622080099,19
45-49,Male,2006,18,42,1.054953873485701,44
50-54,Male,2006,18,38,0.6939309175149174,26
50-66,Female,2006,18,118,0.10674654401997434,13
55-59,Male,2006,18,53,0.4190716583273504,22
60-76,Male,2006,18,221,0.09757921470313928,22
10-14,Female,2006,19,25,0.010522996594962019,0
10-14,Male,2006,19,29,4.843312425998391e-4,0
15-19,Female,2006,19,56,0.2517233702728908,14
15-19,Male,2006,19,145,0.08101350914184906,12
20-24,Female,2006,19,59,0.6823953991305362,40
20-24,Male,2006,19,227,0.3826881629043768,87
25-29,Female,2006,19,30,1.122068029887819,34
25-29,Male,2006,19,208,0.8124972406444604,169
30-34,Female,2006,19,44,1.4230218916234991,63
30-34,Male,2006,19,167,1.2006464492594173,201
35-39,Female,2006,19,40,1.3161366774376433,53
35-39,Male,2006,19,125,1.4027420605166514,175
40-44,Female,2006,19,56,0.9579376495263935,54
40-44,Male,2006,19,122,1.2186619274298307,149
45-49,Female,2006,19,73,0.5969968929424455,44
45-49,Male,2006,19,109,0.8929734416606463,97
50-54,Male,2006,19,131,0.5791458761402473,76
50-66,Female,2006,19,384,0.13128797125101097,50
55-59,Male,2006,19,129,0.33329393238064975,43
60-76,Male,2006,19,783,0.0808426434067798,63
10-14,Female,2006,20,7,0.011653125996760542,0
10-14,Male,2006,20,19,2.7791292259026867e-4,0
15-19,Female,2006,20,19,0.29891672288431737,6
15-19,Male,2006,20,56,0.058756176751341,3
20-24,Female,2006,20,21,0.8436099212702491,18
20-24,Male,2006,20,89,0.4161563532283123,37
25-29,Female,2006,20,29,1.3425708540037786,39
25-29,Male,2006,20,91,0.9893372503588577,90
30-34,Female,2006,20,31,1.6175005440566925,50
30-34,Male,2006,20,73,1.4725607118566515,107
35-39,Female,2006,20,50,1.4834632892011441,74
35-39,Male,2006,20,81,1.7479439905804348,142
40-44,Female,2006,20,41,1.0266595958326166,42
40-44,Male,2006,20,51,1.535456965655567,78
45-49,Female,2006,20,37,0.5479158424676804,20
45-49,Male,2006,20,76,1.1140836522679354,85
50-54,Male,2006,20,71,0.6838776322939731,49
50-66,Female,2006,20,242,0.08766383493354915,21
55-59,Male,2006,20,97,0.38460120485519866,37
60-76,Male,2006,20,410,0.09420723031402399,39
10-14,Female,2006,23,27,0.010652850919794687,0
10-14,Male,2006,23,29,2.4215172240178723e-4,0
15-19,Female,2006,23,34,0.24745900025399706,8
15-19,Male,2006,23,54,0.043138100889623804,2
20-24,Female,2006,23,26,0.7327995828239572,19
20-24,Male,2006,23,81,0.3355125977145121,27
25-29,Female,2006,23,17,1.2010822337724059,20
25-29,Male,2006,23,91,0.8152525747140232,74
30-34,Female,2006,23,25,1.4850806490349362,37
30-34,Male,2006,23,86,1.253664259980739,108
35-39,Female,2006,23,35,1.3484335740412852,47
35-39,Male,2006,23,91,1.5217467488892242,138
40-44,Female,2006,23,63,0.897095029367213,57
40-44,Male,2006,23,84,1.3479892750700573,113
45-49,Female,2006,23,49,0.46331444141945305,23
45-49,Male,2006,23,110,0.9514175289667339,105
50-54,Male,2006,23,96,0.5853616996230819,56
50-66,Female,2006,23,338,0.0712390347271505,24
55-59,Male,2006,23,122,0.33782299414157035,41
60-76,Male,2006,23,678,0.07601760259671629,52
10-14,Female,2006,25,37,0.008031375723978645,0
10-14,Male,2006,25,42,3.4020089889843065e-4,0
15-19,Female,2006,25,59,0.2844321625508493,17
15-19,Male,2006,25,115,0.07690972332732232,9
20-24,Female,2006,25,68,0.8925292458649662,61
20-24,Male,2006,25,172,0.4766789729545043,82
25-29,Female,2006,25,60,1.4551252616165742,87
25-29,Male,2006,25,168,1.1031348094828823,185
30-34,Female,2006,25,58,1.7639269633989385,102
30-34,Male,2006,25,170,1.5793076568742548,268
35-39,Female,2006,25,74,1.5953475462028435,118
35-39,Male,2006,25,188,1.714438488731287,322
40-44,Female,2006,25,95,1.063630434242065,101
40-44,Male,2006,25,177,1.4031359613049676,248
45-49,Female,2006,25,121,0.5685214254578426,69
45-49,Male,2006,25,207,0.9477073308028366,196
50-54,Male,2006,25,247,0.5604584187100096,138
50-66,Female,2006,25,772,0.0970804037458189,75
55-59,Male,2006,25,310,0.30960727320012943,96
60-76,Male,2006,25,1842,0.07507087368883249,138
10-14,Female,2006,27,9,0.007874586441517112,0
10-14,Male,2006,27,14,2.977269297403812e-4,0
15-19,Female,2006,27,18,0.17032690761767716,3
15-19,Male,2006,27,33,0.04387965429357122,1
20-24,Female,2006,27,8,0.48595917400804906,4
20-24,Male,2006,27,34,0.26441324679928746,9
25-29,Female,2006,27,5,0.7683735707525362,4
25-29,Male,2006,27,37,0.584837561874733,22
30-34,Female,2006,27,14,0.9201641525261042,13
30-34,Male,2006,27,35,0.8285540677383259,29
35-39,Female,2006,27,18,0.8984531239133506,16
35-39,Male,2006,27,30,1.0383257249079214,31
40-44,Female,2006,27,16,0.6697351772348095,11
40-44,Male,2006,27,17,0.9863949317922008,17
45-49,Female,2006,27,23,0.37309374725330385,9
45-49,Male,2006,27,22,0.7399183676267148,16
50-54,Male,2006,27,29,0.479029630030307,14
50-66,Female,2006,27,76,0.07843793090270912,6
55-59,Male,2006,27,31,0.3017420129000108,9
60-76,Male,2006,27,128,0.09032334803096667,12
10-14,Female,2006,41,13,0.011808566257318995,0
10-14,Male,2006,41,27,3.472673126801717e-4,0
15-19,Female,2006,41,30,0.34372192100477583,10
15-19,Male,2006,41,82,0.08426491993757866,7
20-24,Female,2006,41,27,1.0301412883409236,28
20-24,Male,2006,41,125,0.5064838128772927,63
25-29,Female,2006,41,27,1.7073294497364675,46
25-29,Male,2006,41,124,1.1730967577787086,145
30-34,Female,2006,41,30,2.1451700973117984,64
30-34,Male,2006,41,117,1.7486188445638755,205
35-39,Female,2006,41,30,2.0235677407013988,61
35-39,Male,2006,41,93,2.04466953839779,190
40-44,Female,2006,41,52,1.4584425832443761,76
40-44,Male,2006,41,78,1.7830637257516273,139
45-49,Female,2006,41,70,0.8577034534005956,60
45-49,Male,2006,41,121,1.285380911048929,156
50-54,Male,2006,41,130,0.8139308501269306,106
50-66,Female,2006,41,321,0.15800356160578136,51
55-59,Male,2006,41,135,0.47406870456940725,64
60-76,Male,2006,41,700,0.11507377305132768,81
10-14,Female,2006,44,6,0.006799315718178692,0
10-14,Male,2006,44,11,2.9572130301082556e-4,0
15-19,Female,2006,44,14,0.200419862392122,3
15-19,Male,2006,44,30,0.04295780597482568,1
20-24,Female,2006,44,20,0.6417116983463542,13
20-24,Male,2006,44,49,0.316579106501041,16
25-29,Female,2006,44,16,1.1312184057426868,18
25-29,Male,2006,44,74,0.791298096717887,59
30-34,Female,2006,44,9,1.4599729461941708,13
30-34,Male,2006,44,52,1.2461362438977766,65
35-39,Female,2006,44,20,1.4420830296367648,29
35-39,Male,2006,44,41,1.5824322511673194,65
40-44,Female,2006,44,21,1.0621920532978597,22
40-44,Male,2006,44,37,1.4909855613533471,55
45-49,Female,2006,44,22,0.6090288982741345,13
45-49,Male,2006,44,33,1.132319752915729,37
50-54,Male,2006,44,40,0.7572620439127585,30
50-66,Female,2006,44,95,0.11254898528671166,11
55-59,Male,2006,44,40,0.45160527590569255,18
60-76,Male,2006,44,187,0.1156936793030905,22
10-14,Female,2006,47,12,0.009587694156786706,0
10-14,Male,2006,47,22,2.6669519150015645e-4,0
15-19,Female,2006,47,23,0.27363231049863723,6
15-19,Male,2006,47,70,0.05818352222297124,4
20-24,Female,2006,47,30,0.7990573050660567,24
20-24,Male,2006,47,126,0.41277697731627067,52
25-29,Female,2006,47,31,1.3013327293320327,40
25-29,Male,2006,47,100,0.9497965287505652,95
30-34,Female,2006,47,33,1.6174563547042926,53
30-34,Male,2006,47,100,1.4193226088946842,142
35-39,Female,2006,47,33,1.5248421607923017,50
35-39,Male,2006,47,92,1.6988637165297564,156
40-44,Female,2006,47,50,1.047928166538368,52
40-44,Male,2006,47,82,1.493025870116413,122
45-49,Female,2006,47,51,0.5477735959540498,28
45-49,Male,2006,47,97,1.0571325393439526,103
50-54,Male,2006,47,90,0.63311651692739,57
50-66,Female,2006,47,287,0.08512714263271783,24
55-59,Male,2006,47,115,0.34475833999228805,40
60-76,Male,2006,47,624,0.08440054046427223,53
10-14,Female,2006,50,9,0.013287216532313613,0
10-14,Male,2006,50,30,1.9914014615013664e-4,0
15-19,Female,2006,50,30,0.30901053919268073,9
15-19,Male,2006,50,65,0.06059547639366708,4
20-24,Female,2006,50,28,0.9238012249032862,26
20-24,Male,2006,50,135,0.38613471166969754,52
25-29,Female,2006,50,39,1.5464282154804396,60
25-29,Male,2006,50,167,0.9173705660057184,153
30-34,Female,2006,50,28,1.937995352515443,54
30-34,Male,2006,50,145,1.4323036109194769,208
35-39,Female,2006,50,36,1.7543195496677386,63
35-39,Male,2006,50,124,1.713117793512214,212
40-44,Female,2006,50,36,1.1971429373454132,43
40-44,Male,2006,50,110,1.5358407853141156,169
45-49,Female,2006,50,66,0.6717188765893134,44
45-49,Male,2006,50,98,1.1212697953976873,110
50-54,Male,2006,50,112,0.7305222651218096,82
50-66,Female,2006,50,274,0.11978188077726137,33
55-59,Male,2006,50,117,0.44712087976640896,52
60-76,Male,2006,50,602,0.11857834179482168,71
10-14,Female,2006,52,23,0.007918560549667407,0
10-14,Male,2006,52,27,3.736875844655026e-4,0
15-19,Female,2006,52,43,0.2247786260952583,10
15-19,Male,2006,52,120,0.06992438519131869,8
20-24,Female,2006,52,40,0.6181477347537238,25
20-24,Male,2006,52,226,0.36857118785405096,83
25-29,Female,2006,52,43,0.9792935440865016,42
25-29,Male,2006,52,196,0.7666654712393083,150
30-34,Female,2006,52,31,1.221496063314473,38
30-34,Male,2006,52,153,1.0784784088967003,165
35-39,Female,2006,52,44,1.1633272966817731,51
35-39,Male,2006,52,135,1.2300308375568205,166
40-44,Female,2006,52,53,0.8213043084997003,44
40-44,Male,2006,52,132,1.0403207752580088,137
45-49,Female,2006,52,75,0.4728412811530034,35
45-49,Male,2006,52,110,0.7244366011974757,80
50-54,Male,2006,52,145,0.43969253771386424,64
50-66,Female,2006,52,411,0.09548338354158234,39
55-59,Male,2006,52,133,0.23670503473976293,31
60-76,Male,2006,52,726,0.05864028295187639,43
10-14,Female,2006,54,15,0.006565822976563764,0
10-14,Male,2006,54,29,1.7993412900154973e-4,0
15-19,Female,2006,54,40,0.22641013319241646,9
15-19,Male,2006,54,114,0.05085267129679026,6
20-24,Female,2006,54,31,0.7398984197545163,23
20-24,Male,2006,54,183,0.35029978324195565,64
25-29,Female,2006,54,43,1.3063108559872123,56
25-29,Male,2006,54,232,0.851485802439532,198
30-34,Female,2006,54,35,1.674657269861852,59
30-34,Male,2006,54,185,1.3288370511746248,246
35-39,Female,2006,54,66,1.5861807745836036,105
35-39,Male,2006,54,163,1.626083208436578,265
40-44,Female,2006,54,55,1.1294221182861117,62
40-44,Male,2006,54,149,1.4790054843651144,220
45-49,Female,2006,54,90,0.6387397883919768,57
45-49,Male,2006,54,161,1.0898143243076692,175
50-54,Male,2006,54,183,0.6916626194430138,127
50-66,Female,2006,54,477,0.1180549046274857,56
55-59,Male,2006,54,212,0.40147051131339656,85
60-76,Male,2006,54,946,0.09762348856094581,92
10-14,Female,2006,63,5,0.012141645757116024,0
10-14,Male,2006,63,9,1.6866511096763433e-4,0
15-19,Female,2006,63,11,0.28785247513052264,3
15-19,Male,2006,63,50,0.06952474236963549,3
20-24,Female,2006,63,12,0.8683045512316288,10
20-24,Male,2006,63,77,0.39963674725043563,31
25-29,Female,2006,63,23,1.4474619698451465,33
25-29,Male,2006,63,71,0.9550119331850792,68
30-34,Female,2006,63,23,1.7497681155166074,40
30-34,Male,2006,63,65,1.4133704480287916,92
35-39,Female,2006,63,27,1.517771445569208,41
35-39,Male,2006,63,47,1.623799959536331,76
40-44,Female,2006,63,32,1.015056046433747,32
40-44,Male,2006,63,76,1.380158129654936,105
45-49,Female,2006,63,47,0.5416384499902102,25
45-49,Male,2006,63,70,0.9733221267059539,68
50-54,Male,2006,63,95,0.6031924773131168,57
50-66,Female,2006,63,279,0.08845048174068071,25
55-59,Male,2006,63,116,0.34663733136120006,40
60-76,Male,2006,63,534,0.08798265195130735,47
10-14,Female,2006,66,9,0.00958077285978782,0
10-14,Male,2006,66,16,1.8562077183400155e-4,0
15-19,Female,2006,66,28,0.2664118826749699,7
15-19,Male,2006,66,103,0.06154196712282463,6
20-24,Female,2006,66,38,0.8248303792042412,31
20-24,Male,2006,66,154,0.3565061288902443,55
25-29,Female,2006,66,35,1.4350465148491858,50
25-29,Male,2006,66,161,0.8603669288042829,139
30-34,Female,2006,66,35,1.801901341291022,63
30-34,Male,2006,66,128,1.3448630309371428,172
35-39,Female,2006,66,36,1.6264146884828319,59
35-39,Male,2006,66,138,1.6239791740154086,224
40-44,Female,2006,66,49,1.1066295969754374,54
40-44,Male,2006,66,149,1.4366608105131426,214
45-49,Female,2006,66,69,0.5951935524296689,41
45-49,Male,2006,66,154,1.0345220656067884,159
50-54,Male,2006,66,133,0.6573895934904931,87
50-66,Female,2006,66,444,0.10127806598684153,45
55-59,Male,2006,66,186,0.37709251148441847,70
60-76,Male,2006,66,844,0.08462680700555525,71
10-14,Female,2006,68,18,0.007602469283391944,0
10-14,Male,2006,68,37,2.5164163864582387e-4,0
15-19,Female,2006,68,32,0.23985059841405268,8
15-19,Male,2006,68,135,0.05964906443794682,8
20-24,Female,2006,68,41,0.7615228554556608,31
20-24,Male,2006,68,197,0.34919832837530773,69
25-29,Female,2006,68,46,1.3497233188840563,62
25-29,Male,2006,68,178,0.8331409389993708,148
30-34,Female,2006,68,45,1.7692351233874373,80
30-34,Male,2006,68,173,1.3046833867071224,226
35-39,Female,2006,68,64,1.685248812690988,108
35-39,Male,2006,68,188,1.5971079385885774,300
40-44,Female,2006,68,102,1.1798505695821018,120
40-44,Male,2006,68,198,1.4523057896869975,288
45-49,Female,2006,68,95,0.6555137476526113,62
45-49,Male,2006,68,210,1.043951627269912,219
50-54,Male,2006,68,262,0.6335348976791941,166
50-66,Female,2006,68,723,0.11046832756399434,80
55-59,Male,2006,68,323,0.34813790925069105,112
60-76,Male,2006,68,1662,0.08212526819758166,136
10-14,Female,2006,70,11,0.010708770666265214,0
10-14,Male,2006,70,14,2.8259092872455444e-4,0
15-19,Female,2006,70,16,0.27069358856807374,4
15-19,Male,2006,70,26,0.05008305308639951,1
20-24,Female,2006,70,13,0.7915537113020265,10
20-24,Male,2006,70,44,0.37595437373079565,17
25-29,Female,2006,70,26,1.2710775751287475,33
25-29,Male,2006,70,44,0.883974649684497,39
30-34,Female,2006,70,15,1.5246943280163627,23
30-34,Male,2006,70,39,1.307802150652245,51
35-39,Female,2006,70,26,1.4046739066077452,37
35-39,Male,2006,70,47,1.5425372211841557,72
40-44,Female,2006,70,32,0.932942952200964,30
40-44,Male,2006,70,44,1.3559976067039348,60
45-49,Female,2006,70,35,0.4760097789461054,17
45-49,Male,2006,70,51,0.9531842457035404,49
50-54,Male,2006,70,65,0.5749870159680501,37
50-66,Female,2006,70,214,0.07748107391925062,17
55-59,Male,2006,70,72,0.30947879930865563,22
60-76,Male,2006,70,349,0.07305800136017777,25
10-14,Female,2006,73,23,0.011111931822932535,0
10-14,Male,2006,73,27,3.3072997198457354e-4,0
15-19,Female,2006,73,25,0.2878229357130662,7
15-19,Male,2006,73,107,0.06563036987670483,7
20-24,Female,2006,73,32,0.8528020844713821,27
20-24,Male,2006,73,149,0.4017434800045295,60
25-29,Female,2006,73,46,1.4258639642488877,66
25-29,Male,2006,73,156,0.9462804934949016,148
30-34,Female,2006,73,39,1.8055501256582602,70
30-34,Male,2006,73,125,1.4620804570628607,183
35-39,Female,2006,73,75,1.682108148702495,126
35-39,Male,2006,73,135,1.754286051661767,237
40-44,Female,2006,73,60,1.1841102574183426,71
40-44,Male,2006,73,115,1.577624126444644,181
45-49,Female,2006,73,113,0.6643959422857679,75
45-49,Male,2006,73,140,1.156516383950991,162
50-54,Male,2006,73,186,0.7364365997990819,137
50-66,Female,2006,73,538,0.11541491956184571,62
55-59,Male,2006,73,203,0.4279330431737983,87
