age,gender,year,loc,deaths,nb_c,orphans
15-19,Female,2007,5,122,0.2951383098919977,36.00687380682372
15-19,Male,2007,5,463.5,0.0752659002030306,34.885744744104684
20-24,Female,2007,5,157,0.886037777968299,139.10793114102293
20-24,Male,2007,5,784,0.446762218623795,350.26157940105526
25-29,Female,2007,5,165.5,1.508476387484764,249.65284212872845
25-29,Male,2007,5,777,1.0420904569291765,809.7042850339701
30-34,Female,2007,5,163,1.9318541386286983,314.89222459647783
30-34,Male,2007,5,619,1.594228794720756,986.827623932148
35-39,Female,2007,5,226,1.8193906323444322,411.18228290984166
35-39,Male,2007,5,604.5,1.9020587453082074,1149.7945115388113
40-44,Female,2007,5,330.5,1.2826824263629402,423.92654191295173
40-44,Male,2007,5,652,1.6834054994718315,1097.580385655634
45-49,Female,2007,5,430.5,0.7264383151551322,312.7316946742844
45-49,Male,2007,5,710,1.214292638090354,862.1477730441513
50-54,Male,2007,5,795,0.7465229719185308,593.485762675232
50-66,Female,2007,5,2406,0.12394386416479412,298.2089371804947
55-59,Male,2007,5,872,0.4155325994308248,362.34442670367923
60-76,Male,2007,5,4574.5,0.09874214797902797,451.69595593006346
10-14,Female,2007,8,25,0.010943127288280625,0.27357818220701563
10-14,Male,2007,8,36,2.2726809090524666e-4,0.00818165127258888
15-19,Female,2007,8,49,0.2994844262057409,14.674736884081304
15-19,Male,2007,8,169,0.0763691517139992,12.906386639665865
20-24,Female,2007,8,63.5,0.9093339218267568,57.742704035999054
20-24,Male,2007,8,294,0.4575220152100455,134.51147247175336
25-29,Female,2007,8,69,1.5625370412013129,107.81505584289059
25-29,Male,2007,8,299,1.0747008260271615,321.3355469821213
30-34,Female,2007,8,69,2.0098905031622882,138.6824447181979
30-34,Male,2007,8,248,1.6532534683447315,410.00686014949343
35-39,Female,2007,8,85,1.897996744619215,161.32972329263328
35-39,Male,2007,8,228,1.9769330023508642,450.74072453599706
40-44,Female,2007,8,115,1.3423629444117993,154.37173860735692
40-44,Male,2007,8,229,1.7523906849069233,401.2974668436854
45-49,Female,2007,8,152.5,0.7610644087342813,116.0623223319779
45-49,Male,2007,8,247,1.2646885228015603,312.3780651319854
50-54,Male,2007,8,267,0.7782382169794406,207.78960393351065
50-66,Female,2007,8,796,0.13038318002797453,103.78501130226772
55-59,Male,2007,8,293.5,0.4339636260406074,127.36832424291828
60-76,Male,2007,8,1443,0.10379529455370122,149.77661004099087
10-14,Female,2007,11,95,0.009352307127943046,0.8884691771545894
10-14,Male,2007,11,139,2.973974723091922e-4,0.04133824865097772
15-19,Female,2007,11,157,0.2530011424530278,39.721179365125366
15-19,Male,2007,11,509.5,0.06470873921570369,32.96910263040103
20-24,Female,2007,11,218,0.7705641011737242,167.98297405587186
20-24,Male,2007,11,910,0.3866921172891851,351.8898267331585
25-29,Female,2007,11,247,1.3681561628897823,337.93457223377624
25-29,Male,2007,11,994,0.9209349903988058,915.4093804564129
30-34,Female,2007,11,247,1.8209871231240449,449.78381941163906
30-34,Male,2007,11,834.5,1.463935870015815,1221.6544835281975
35-39,Female,2007,11,290,1.7494960350155147,507.35385015449924
35-39,Male,2007,11,745,1.7980996316300246,1339.5842255643684
40-44,Female,2007,11,389,1.251009030529684,486.642512876047
40-44,Male,2007,11,732,1.6175661201883194,1184.0583999778498
45-49,Female,2007,11,506,0.7189703888445118,363.79901675532295
45-49,Male,2007,11,769,1.177765717271712,905.7018365819465
50-54,Male,2007,11,829,0.72933208883426,604.6163016436016
50-66,Female,2007,11,2579,0.12540326352124456,323.41501662128974
55-59,Male,2007,11,882,0.4088418119731628,360.5984781603296
60-76,Male,2007,11,4015,0.09965135707430303,400.1001986533267
10-14,Female,2007,13,19,0.011601310148918105,0.220424892829444
10-14,Male,2007,13,28,1.7522813379512112e-4,0.004906387746263391
15-19,Female,2007,13,34,0.3201690818988532,10.885748784561008
15-19,Male,2007,13,147,0.08182817568113056,12.028741825126192
20-24,Female,2007,13,47,0.9827027303126862,46.18702832469625
20-24,Male,2007,13,247.5,0.49388359257658854,122.23618916270566
25-29,Female,2007,13,48,1.6470276763493075,79.05732846476675
25-29,Male,2007,13,246,1.1584698028270564,284.98357149545586
30-34,Female,2007,13,48,2.0505555699853866,98.42666735929856
30-34,Male,2007,13,210,1.7323534438402304,363.7942232064484
35-39,Female,2007,13,60,1.9028182906468007,114.16909743880805
35-39,Male,2007,13,196,2.0193371689205026,395.7900851084185
40-44,Female,2007,13,82,1.3291976195471593,108.99420480286706
40-44,Male,2007,13,189,1.761580318990129,332.93868028913437
45-49,Female,2007,13,108,0.7419438058351864,80.12993103020013
45-49,Male,2007,13,190,1.2586689847594401,239.1471071042936
50-54,Male,2007,13,220,0.7686319274610935,169.09902404144057
50-66,Female,2007,13,613.5,0.12362567132938897,75.84434936058013
55-59,Male,2007,13,248.5,0.4260371073358369,105.87022117295547
60-76,Male,2007,13,1342.5,0.09966685395963273,133.80275144080696
10-14,Female,2007,15,5,0.009996496335396801,0.049982481676984006
10-14,Male,2007,15,8,4.047921325369967e-5,3.2383370602959735e-4
15-19,Female,2007,15,11,0.3032907714808679,3.336198486289547
15-19,Male,2007,15,53,0.07668944359672161,4.064540510626245
20-24,Female,2007,15,14,0.9366200502423491,13.112680703392886
20-24,Male,2007,15,118,0.4683750892537056,55.26826053193726
25-29,Female,2007,15,15,1.6122400395146037,24.183600592719056
25-29,Male,2007,15,122.5,1.1116228970733504,136.17380489148542
30-34,Female,2007,15,17,2.0695147603770447,35.18175092640976
30-34,Male,2007,15,100,1.7108130760808935,171.08130760808936
35-39,Female,2007,15,23,1.9526853952885548,44.91176409163676
35-39,Male,2007,15,87,2.0374437564538463,177.25760681148464
40-44,Female,2007,15,30,1.3759732554990265,41.279197664970795
40-44,Male,2007,15,89,1.7947653410923876,159.7341153572225
45-49,Female,2007,15,47,0.7736064929338914,36.3595051678929
45-49,Male,2007,15,101,1.2875529034691038,130.0428432503795
50-54,Male,2007,15,137,0.7848104721892761,107.51903468993083
50-66,Female,2007,15,397.5,0.12772429719965342,50.77040813686224
55-59,Male,2007,15,165,0.42854070841947495,70.70921688921337
60-76,Male,2007,15,1250,0.09404326583696712,117.5540822962089
10-14,Female,2007,17,8,0.009967120272210894,0.07973696217768715
10-14,Male,2007,17,13,9.520154291775914e-5,0.001237620057930869
15-19,Female,2007,17,18,0.27789109902757375,5.002039782496327
15-19,Male,2007,17,79,0.0706868458439187,5.584260821669577
20-24,Female,2007,17,25,0.8423108768258768,21.05777192064692
20-24,Male,2007,17,133,0.42393657517262345,56.38356449795892
25-29,Female,2007,17,27,1.447217083791055,39.07486126235848
25-29,Male,2007,17,137,0.9975514300376066,136.6645459151521
30-34,Female,2007,17,28,1.8644928114482566,52.205798720551186
30-34,Male,2007,17,112,1.53678294820371,172.11969019881553
35-39,Female,2007,17,38,1.7623109870322002,66.96781750722361
35-39,Male,2007,17,111,1.8410590199863075,204.35755121848013
40-44,Female,2007,17,56,1.245788293001109,69.76414440806211
40-44,Male,2007,17,117,1.6328421398772741,191.04253036564108
45-49,Female,2007,17,81,0.7062952141088594,57.20991234281762
45-49,Male,2007,17,137.5,1.1784152198959805,162.03209273569732
50-54,Male,2007,17,165,0.7245302734173055,119.5474951138554
50-66,Female,2007,17,493,0.12033209578711862,59.32372322304948
55-59,Male,2007,17,191,0.40318508422189053,77.0083510863811
60-76,Male,2007,17,1007,0.09540397447187851,96.07180229318166
10-14,Female,2007,18,3,0.011828638161806163,0.03548591448541849
10-14,Male,2007,18,7,1.3573783464037128e-4,9.50164842482599e-4
15-19,Female,2007,18,9,0.3296412339123877,2.9667711052114893
15-19,Male,2007,18,38,0.08377911473070626,3.183606359766838
20-24,Female,2007,18,11,0.9933947937980201,10.927342731778221
20-24,Male,2007,18,64,0.5003252052097226,32.020813133422244
25-29,Female,2007,18,12,1.6508266849808737,19.809920219770483
25-29,Male,2007,18,61,1.1590434083030248,70.70164790648451
30-34,Female,2007,18,12,2.051495472990613,24.617945675887356
30-34,Male,2007,18,52,1.7322269623614044,90.07580204279303
35-39,Female,2007,18,12,1.9022010343141276,22.82641241176953
35-39,Male,2007,18,45,2.0187337307795996,90.84301788508198
40-44,Female,2007,18,15,1.3259926759380443,19.889890139070665
40-44,Male,2007,18,39,1.7609187851681152,68.6758326215565
45-49,Female,2007,18,18,0.7379730621361931,13.283515118451476
45-49,Male,2007,18,41,1.258268830615103,51.589022055219225
50-54,Male,2007,18,48,0.7681286938043003,36.870177302606415
50-66,Female,2007,18,104.5,0.12293419724712527,12.84662361232459
55-59,Male,2007,18,52,0.4250517040984997,22.102688613121984
60-76,Male,2007,18,315,0.09853326537753841,31.0379785939246
10-14,Female,2007,19,11,0.011409513075470674,0.12550464383017743
10-14,Male,2007,19,26,4.3606758615886264e-5,0.001133775724013043
15-19,Female,2007,19,31,0.3129224186053933,9.700594976767194
15-19,Male,2007,19,111.5,0.07961000773198965,8.876515862116845
20-24,Female,2007,19,36,0.9490394684556109,34.165420864401995
20-24,Male,2007,19,195,0.47918559708447617,93.44119143147286
25-29,Female,2007,19,37,1.5948707587425324,59.010218073473695
25-29,Male,2007,19,197,1.118827568168552,220.40903092920473
30-34,Female,2007,19,35,2.0019430539681413,70.06800688888495
30-34,Male,2007,19,150,1.684907747909837,252.73616218647555
35-39,Female,2007,19,45,1.8659572356243053,83.96807560309374
35-39,Male,2007,19,132,1.9797689580413131,261.32950246145333
40-44,Female,2007,19,58,1.3070015067498202,75.80608739148957
40-44,Male,2007,19,124.5,1.7360427508611036,216.1373224822074
45-49,Female,2007,19,74,0.7332866336096474,54.26321088711391
45-49,Male,2007,19,137,1.2444480974704302,170.48938935344893
50-54,Male,2007,19,156,0.7611988181585982,118.74701563274132
50-66,Female,2007,19,482,0.12341897881491924,59.487947788791075
55-59,Male,2007,19,189,0.422088075634836,79.77464629498401
60-76,Male,2007,19,1228.5,0.09910530053387424,121.75086170586451
10-14,Female,2007,20,8,0.012051471125056565,0.09641176900045252
10-14,Male,2007,20,16,1.4547407742274918e-4,0.002327585238763987
15-19,Female,2007,20,21,0.33051533708520164,6.9408220787892345
15-19,Male,2007,20,84,0.08420874663302041,7.073534717173715
20-24,Female,2007,20,29,0.988912134569121,28.67845190250451
20-24,Male,2007,20,138,0.5024771090943251,69.34184105501686
25-29,Female,2007,20,29,1.6275942467240556,47.20023315499761
25-29,Male,2007,20,134,1.1546513130052423,154.72327594270246
30-34,Female,2007,20,30,2.0079693502159115,60.23908050647734
30-34,Male,2007,20,114.5,1.7058424218336052,195.3189572999478
35-39,Female,2007,20,32,1.8566057692755313,59.411384616817
35-39,Male,2007,20,96,1.9763574456609188,189.7303147834482
40-44,Female,2007,20,43,1.2914154503465496,55.53086436490163
40-44,Male,2007,20,86,1.7201367270368326,147.9317585251676
45-49,Female,2007,20,52,0.7178471781400694,37.32805326328361
45-49,Male,2007,20,89.5,1.2263547079245565,109.75874635924781
50-54,Male,2007,20,102,0.7472212543653968,76.21656794527047
50-66,Female,2007,20,273,0.1187677832186428,32.42360481868948
55-59,Male,2007,20,122,0.4139110670890533,50.4971501848645
60-76,Male,2007,20,643,0.09596494944411177,61.70546249256387
10-14,Female,2007,23,16,0.011894392486511189,0.19031027978417903
10-14,Male,2007,23,30.5,1.1898860241800558e-4,0.00362915237374917
15-19,Female,2007,23,37,0.32220497423098604,11.921584046546483
15-19,Male,2007,23,131,0.08225622941117136,10.775566052863448
20-24,Female,2007,23,43,0.9747885490303877,41.91590760830667
20-24,Male,2007,23,212,0.4931295362646881,104.54346168811388
25-29,Female,2007,23,44,1.616032920120137,71.10544848528603
25-29,Male,2007,23,214,1.143264699724564,244.6586457410567
30-34,Female,2007,23,47,2.000788834335424,94.03707521376492
30-34,Male,2007,23,190,1.6984172687241186,322.69928105758254
35-39,Female,2007,23,60.5,1.8531130305277623,112.11333834692962
35-39,Male,2007,23,175,1.9732785404394608,345.32374457690565
40-44,Female,2007,23,76.5,1.2920834677907849,98.84438528599505
40-44,Male,2007,23,163,1.7188612293120549,280.17438037786496
45-49,Female,2007,23,95.5,0.7205730707651045,68.81472825806748
45-49,Male,2007,23,176,1.2272131942311304,215.98952218467895
50-54,Male,2007,23,197,0.7504193320522913,147.83260841430138
50-66,Female,2007,23,541,0.12050600651349204,65.1937495237992
55-59,Male,2007,23,220,0.41677131098443937,91.68968841657666
60-76,Male,2007,23,1389,0.09749269260361222,135.41735002641738
10-14,Female,2007,25,15,0.010983660342699377,0.16475490514049065
10-14,Male,2007,25,22,5.598665093166974e-5,0.0012317063204967344
15-19,Female,2007,25,28,0.310002320131373,8.680064963678445
15-19,Male,2007,25,132.5,0.07870218646351812,10.42803970641615
20-24,Female,2007,25,33,0.9363648573906534,30.900040293891564
20-24,Male,2007,25,230,0.47227716942399633,108.62374896751916
25-29,Female,2007,25,35,1.593479772748618,55.77179204620163
25-29,Male,2007,25,223,1.1016095689802772,245.65893388260181
30-34,Female,2007,25,39,2.0350228451417163,79.36589096052694
30-34,Male,2007,25,184,1.680394016828069,309.1924990963647
35-39,Female,2007,25,56,1.91432498941168,107.20219940705408
35-39,Male,2007,25,191,1.9992873473354804,381.86388334107676
40-44,Female,2007,25,89,1.3477363503524367,119.94853518136686
40-44,Male,2007,25,210,1.7665907753851062,370.9840628308723
45-49,Female,2007,25,121,0.7600586362440578,91.96709498553099
45-49,Male,2007,25,227,1.272431762666711,288.8420101253434
50-54,Male,2007,25,273,0.7812420922864688,213.279091194206
50-66,Female,2007,25,727.5,0.12730280542779304,92.61279094871944
55-59,Male,2007,25,313,0.43333652288396496,135.63433166268103
60-76,Male,2007,25,1875,0.1009775368894839,189.33288166778232
10-14,Female,2007,27,2,0.013104138500933584,0.026208277001867168
10-14,Male,2007,27,6,1.2279383121390736e-4,7.367629872834442e-4
15-19,Female,2007,27,8,0.367139394318314,2.937115154546512
15-19,Male,2007,27,42,0.0931772401986114,3.913444088341679
20-24,Female,2007,27,10,1.1140432812673149,11.140432812673149
20-24,Male,2007,27,70,0.5613621817205406,39.29535272043785
25-29,Female,2007,27,10,1.8041423513936892,18.04142351393689
25-29,Male,2007,27,58,1.2917714722713094,74.92274539173594
30-34,Female,2007,27,7,2.165061947635315,15.155433633447203
30-34,Male,2007,27,46,1.8701593905699263,86.02733196621661
35-39,Female,2007,27,9,1.968890905553989,17.7200181499859
35-39,Male,2007,27,37,2.121547976015123,78.49727511255955
40-44,Female,2007,27,11,1.3534109606407887,14.887520567048675
40-44,Male,2007,27,31,1.8182471256905066,56.36566089640571
45-49,Female,2007,27,19,0.7391710997346694,14.044250894958719
45-49,Male,2007,27,37.5,1.2826826871018788,48.100600766320454
50-54,Male,2007,27,40,0.7754671024448937,31.01868409779575
50-66,Female,2007,27,100.5,0.11848567029640673,11.907809864788877
55-59,Male,2007,27,43,0.4211316176146083,18.108659557428158
60-76,Male,2007,27,219,0.09167371931062998,20.076544529027966
10-14,Female,2007,41,9,0.012344624753004137,0.11110162277703722
10-14,Male,2007,41,14,1.6472435153683254e-4,0.0023061409215156554
15-19,Female,2007,41,19,0.34103799023649317,6.47972181449337
15-19,Male,2007,41,87,0.086918033784326,7.561868939236362
20-24,Female,2007,41,23,1.037611006794564,23.865053156274975
20-24,Male,2007,41,139,0.5232834075732686,72.73639365268434
25-29,Female,2007,41,23,1.7538605037516921,40.33879158628892
25-29,Male,2007,41,139,1.225091945622668,170.28778044155086
30-34,Female,2007,41,24,2.2148902432628237,53.15736583830777
30-34,Male,2007,41,112,1.851544490705563,207.37298295902303
35-39,Female,2007,41,33,2.0712974684023475,68.35281645727747
35-39,Male,2007,41,103,2.181885680695255,224.73422511161127
40-44,Female,2007,41,43,1.4521905423402033,62.44419332062874
40-44,Male,2007,41,102,1.9150580715004368,195.33592329304454
45-49,Female,2007,41,56,0.815249867632102,45.65399258739772
45-49,Male,2007,41,111,1.3728250667410093,152.38358240825204
50-54,Male,2007,41,126,0.8405610179219832,105.91068825816988
50-66,Female,2007,41,341,0.13685154821973375,46.66637794292921
55-59,Male,2007,41,143,0.46682081208270687,66.75537612782708
60-76,Male,2007,41,847,0.10916351723469606,92.46149909778757
10-14,Female,2007,44,8,0.013835929155312288,0.1106874332424983
10-14,Male,2007,44,16,2.3970164665498795e-4,0.0038352263464798073
15-19,Female,2007,44,18,0.37973236015756073,6.835182482836093
15-19,Male,2007,44,59,0.09664339733476948,5.7019604427514
20-24,Female,2007,44,22,1.1167036619165929,24.567480562165045
20-24,Male,2007,44,96,0.5720162328154437,54.91355835028259
25-29,Female,2007,44,20,1.7924860786072787,35.849721572145576
25-29,Male,2007,44,94,1.2912662407174018,121.37902662743576
30-34,Female,2007,44,19,2.158204546345359,41.005886380561826
30-34,Male,2007,44,74,1.8639141609792242,137.9296479124626
35-39,Female,2007,44,22,1.9701281530784158,43.34281936772515
35-39,Male,2007,44,60,2.1199995048259725,127.19997028955835
40-44,Female,2007,44,27,1.3585955095352982,36.68207875745305
40-44,Male,2007,44,55,1.82361583847601,100.29887111618055
45-49,Female,2007,44,34,0.7484443073130684,25.447106448644327
45-49,Male,2007,44,61,1.2908755267814271,78.74340713366706
50-54,Male,2007,44,61,0.7831566414382192,47.77255512773137
50-66,Female,2007,44,177,0.12299157921720535,21.769509521445347
55-59,Male,2007,44,72,0.43323001476540624,31.19256106310925
60-76,Male,2007,44,338,0.09909507170151988,33.49413423511372
10-14,Female,2007,47,12,0.012578894329607463,0.15094673195528957
10-14,Male,2007,47,19,1.2087733577072102e-4,0.002296669379643699
15-19,Female,2007,47,22,0.34350759598038894,7.557167111568557
15-19,Male,2007,47,93,0.08760371373262833,8.147145377134436
20-24,Female,2007,47,30,1.0369017699054341,31.107053097163025
20-24,Male,2007,47,153,0.5247222434747715,80.28250325164004
25-29,Female,2007,47,31,1.7134417647798788,53.11669470817624
25-29,Male,2007,47,153,1.213432885459451,185.655231475296
30-34,Female,2007,47,33,2.1142436870795525,69.77004167362523
30-34,Male,2007,47,135,1.7952609128293509,242.36022323196235
35-39,Female,2007,47,38,1.9542631626128701,74.26200017928906
35-39,Male,2007,47,121,2.079795485390775,251.65525373228377
40-44,Female,2007,47,49,1.3604029672390383,66.65974539471287
40-44,Male,2007,47,113,1.8082235125282051,204.32925691568718
45-49,Female,2007,47,61,0.7568053518375392,46.16512646208989
45-49,Male,2007,47,120,1.2888969266326036,154.66763119591243
50-54,Male,2007,47,138,0.7865974688264773,108.55045069805387
50-66,Female,2007,47,366,0.12648398226693353,46.29313750969767
55-59,Male,2007,47,160,0.4374753979727451,69.99606367563922
60-76,Male,2007,47,866,0.10285190991473626,89.0697539861616
10-14,Female,2007,50,9,0.01073108328838954,0.09657974959550586
10-14,Male,2007,50,15,1.4415825426363076e-4,0.0021623738139544615
15-19,Female,2007,50,18,0.29901432076376677,5.382257773747802
15-19,Male,2007,50,79,0.07619628173423787,6.0195062570047915
20-24,Female,2007,50,22,0.9149741824452883,20.129432013796343
20-24,Male,2007,50,130,0.4602381494289257,59.83095942576034
25-29,Female,2007,50,24,1.5632038401972703,37.516892164734486
25-29,Male,2007,50,134,1.0831631744086097,145.1438653707537
30-34,Female,2007,50,24,1.9960406014450263,47.90497443468063
30-34,Male,2007,50,111,1.655238442338821,183.73146709960912
35-39,Female,2007,50,29,1.8798751135997187,54.51637829439184
35-39,Male,2007,50,98,1.968033276962795,192.86726114235393
40-44,Female,2007,50,38,1.324308453558757,50.32372123523277
40-44,Male,2007,50,97,1.735204042387264,168.3147921115646
45-49,Female,2007,50,52,0.7465580940117932,38.82102088861325
45-49,Male,2007,50,102,1.247859596923819,127.28167888622954
50-54,Male,2007,50,112,0.7653190955202949,85.71573869827303
50-66,Female,2007,50,258,0.12502325354819585,32.25599941543453
55-59,Male,2007,50,124,0.42485635128843097,52.68218755976544
60-76,Male,2007,50,687,0.09986373569329825,68.6063864212959
10-14,Female,2007,52,11,0.011160352834275697,0.12276388117703267
10-14,Male,2007,52,18,1.3381983613772237e-4,0.0024087570504790026
15-19,Female,2007,52,25,0.3121560332749312,7.80390083187328
15-19,Male,2007,52,120,0.07951410262650371,9.541692315180445
20-24,Female,2007,52,30,0.9467011298760932,28.401033896282797
20-24,Male,2007,52,214.5,0.4782119205619337,102.57645696053477
25-29,Female,2007,52,34,1.5816392013001488,53.77573284420506
25-29,Male,2007,52,216,1.1127741535503362,240.3592171668726
30-34,Female,2007,52,34,1.9734675788746123,67.09789768173682
30-34,Male,2007,52,180,1.664113935198483,299.54050833572694
35-39,Female,2007,52,44,1.8345264708542082,80.71916471758516
35-39,Male,2007,52,158.5,1.9449207624957483,308.2699408555761
40-44,Female,2007,52,60,1.282078005546613,76.92468033279678
40-44,Male,2007,52,147,1.6997047085593975,249.85659215823142
45-49,Female,2007,52,81,0.716345910406109,58.024018742894825
45-49,Male,2007,52,157,1.2147789426928537,190.72029400277802
50-54,Male,2007,52,183,0.7414576445723362,135.68674895673752
50-66,Female,2007,52,579.5,0.11877684505917353,68.83118171179106
55-59,Male,2007,52,224,0.41070101495169004,91.99702734917857
60-76,Male,2007,52,1390,0.09549660322520756,132.7402784830385
10-14,Female,2007,54,14,0.010913104346557784,0.15278346085180897
10-14,Male,2007,54,22,1.41720217492085e-4,0.00311784478482587
15-19,Female,2007,54,27,0.3002210378407272,8.105968021699633
15-19,Male,2007,54,105,0.07669298904125944,8.052763849332242
20-24,Female,2007,54,38,0.9104049676963957,34.59538877246304
20-24,Male,2007,54,191,0.45973401503663175,87.80919687199666
25-29,Female,2007,54,38,1.540674713712852,58.54563912108838
25-29,Male,2007,54,194,1.075250105944457,208.59852055322466
30-34,Female,2007,54,39,1.9489552996572348,76.00925668663216
30-34,Male,2007,54,162,1.6317013082274061,264.3356119328398
35-39,Female,2007,54,48,1.824236809600522,87.56336686082506
35-39,Male,2007,54,146,1.9275462835559827,281.4217573991735
40-44,Female,2007,54,66,1.2821260729928934,84.62032081753097
40-44,Male,2007,54,140,1.6948231076417333,237.27523506984267
45-49,Female,2007,54,87,0.7210611281998232,62.73231815338461
45-49,Male,2007,54,155,1.2164144120412106,188.54423386638763
50-54,Male,2007,54,178,0.74478758316798,132.57218980390044
50-66,Female,2007,54,499.5,0.12133587296159278,60.60726854431559
55-59,Male,2007,54,201.5,0.41364866594248195,83.35020618741011
60-76,Male,2007,54,1125,0.09701999505202755,109.147494433531
10-14,Female,2007,63,5,0.009632538134125072,0.048162690670625355
10-14,Male,2007,63,9,1.2604725573089163e-4,0.0011344253015780246
15-19,Female,2007,63,12,0.26469190498336365,3.176302859800364
15-19,Male,2007,63,42,0.06730835369715685,2.8269508552805878
20-24,Female,2007,63,15,0.8109391476593415,12.164087214890122
20-24,Male,2007,63,69,0.4057704337683984,27.99815993001949
25-29,Female,2007,63,15,1.408295442445549,21.124431636683234
25-29,Male,2007,63,72,0.9625985684939458,69.30709693156409
30-34,Female,2007,63,15,1.8281798471218493,27.42269770682774
30-34,Male,2007,63,62,1.4972268841945977,92.82806682006506
35-39,Female,2007,63,22,1.7355983463975746,38.18316362074664
35-39,Male,2007,63,61,1.8052585126608247,110.12076927231031
40-44,Female,2007,63,34,1.2303259092323082,41.83108091389848
40-44,Male,2007,63,66,1.6062129943180474,106.01005762499113
45-49,Female,2007,63,48,0.6999931303806235,33.599670258269924
45-49,Male,2007,63,79.5,1.1618624638058395,92.36806587256423
50-54,Male,2007,63,96,0.7159678885179828,68.73291729772635
50-66,Female,2007,63,278,0.11985654302941066,33.32011896217617
55-59,Male,2007,63,109.5,0.3995697275668509,43.752885168570174
60-76,Male,2007,63,600,0.0951869093308051,57.11214559848306
10-14,Female,2007,66,10,0.009896609631689486,0.09896609631689486
10-14,Male,2007,66,17,2.1585021856267841e-4,0.003669453715565533
15-19,Female,2007,66,22,0.2700727409940565,5.941600301869243
15-19,Male,2007,66,82,0.06897787724018256,5.65618593369497
20-24,Female,2007,66,27,0.8238382938114538,22.24363393290925
20-24,Male,2007,66,138,0.41349476825978604,57.062278019850474
25-29,Female,2007,66,29,1.4316918889427064,41.519064779338485
25-29,Male,2007,66,144,0.977830138118061,140.8075398890008
30-34,Female,2007,66,29,1.8625483627909456,54.01390252093742
30-34,Male,2007,66,116,1.5232943530397665,176.7021449526129
35-39,Female,2007,66,39,1.768765294936814,68.98184650253575
35-39,Male,2007,66,112,1.839738461837766,206.0507077258298
40-44,Female,2007,66,60,1.2547837014681034,75.2870220880862
40-44,Male,2007,66,118,1.6377601973417495,193.25570328632645
45-49,Female,2007,66,84,0.7148815939034652,60.050053887891075
45-49,Male,2007,66,132,1.1871213246632457,156.70001485554843
50-54,Male,2007,66,164,0.7330075133473429,120.21323218896424
50-66,Female,2007,66,494,0.12300640377185347,60.765163463295615
55-59,Male,2007,66,182,0.40947000336638945,74.52354061268288
60-76,Male,2007,66,958,0.097964672029615,93.85015580437117
10-14,Female,2007,68,15,0.009852607615848065,0.14778911423772098
10-14,Male,2007,68,26,1.295536618033908e-4,0.0033683952068881604
15-19,Female,2007,68,37,0.2791279576651866,10.327734433611905
15-19,Male,2007,68,134,0.07134228120240482,9.559865681122247
20-24,Female,2007,68,51,0.8466314378298564,43.17820332932268
20-24,Male,2007,68,254,0.42715610997443926,108.49765193350757
25-29,Female,2007,68,52,1.4552134916956299,75.67110156817276
25-29,Male,2007,68,260,1.0038804344840309,261.008912965848
30-34,Female,2007,68,52,1.8787092277947737,97.69287984532824
30-34,Male,2007,68,212,1.5490385514351197,328.39617290424536
35-39,Female,2007,68,68,1.7782290959395737,120.919578523891
35-39,Male,2007,68,197,1.858927503833359,366.20871825517173
40-44,Female,2007,68,91.5,1.2579699269640114,115.10424831720705
40-44,Male,2007,68,197,1.6504715442800821,325.1428942231762
45-49,Female,2007,68,126,0.7135380925268111,89.9057996583782
45-49,Male,2007,68,211,1.1921446370801179,251.54251842390488
50-54,Male,2007,68,253,0.7329073288740285,185.42555420512923
50-66,Female,2007,68,733,0.12091352698349915,88.62961527890488
55-59,Male,2007,68,291.5,0.4065023392943602,118.495431904306
60-76,Male,2007,68,1675.5,0.09485033322641903,158.9217333208651
10-14,Female,2007,70,6,0.012246975517652466,0.07348185310591479
10-14,Male,2007,70,12,7.294649334531159e-5,8.75357920143739e-4
15-19,Female,2007,70,16,0.33781400250163734,5.4050240400261975
15-19,Male,2007,70,64,0.08603581685732888,5.506292278869048
20-24,Female,2007,70,18,1.01331371931216,18.23964694761888
20-24,Male,2007,70,108,0.5148752088544284,55.606522556278264
25-29,Female,2007,70,18,1.662353611544287,29.922365007797165
25-29,Male,2007,70,103.5,1.1848252364160075,122.62941196905678
30-34,Female,2007,70,19,2.0374384754323285,38.71133103321424
30-34,Male,2007,70,88,1.7440141940943046,153.4732490802988
35-39,Female,2007,70,26,1.8764247918951802,48.787044589274686
35-39,Male,2007,70,85,2.0091473580671693,170.77752543570938
40-44,Female,2007,70,33,1.3023067400966721,42.97612242319018
40-44,Male,2007,70,80.5,1.7407393061598702,140.12951414586954
45-49,Female,2007,70,46,0.7218715069746885,33.20608932083567
45-49,Male,2007,70,85,1.2381689750904392,105.24436288268733
50-54,Male,2007,70,98,0.7537744788979359,73.86989893199772
50-66,Female,2007,70,279.5,0.11988635223546747,33.50823544981316
55-59,Male,2007,70,121,0.4179299011113118,50.56951803446873
60-76,Male,2007,70,678,0.0977401559276206,66.26782571892677
10-14,Female,2007,73,8,0.010746443662489698,0.08597154929991759
10-14,Male,2007,73,17,9.569429492022192e-5,0.0016268030136437725
15-19,Female,2007,73,27,0.29683499029797633,8.01454473804536
15-19,Male,2007,73,98,0.07568714948934786,7.417340649956091
20-24,Female,2007,73,28,0.902584761501611,25.27237332204511
20-24,Male,2007,73,170,0.45387306679015926,77.15842135432707
25-29,Female,2007,73,29,1.5402844712820105,44.6682496671783
