loc,year,orphans,children,orphan_rate
68,2007,3133.3279038663372,627535.7475823875,499.3066794899952
70,2007,1329.1493597056424,297641.77806566237,446.56007914736364
73,2007,2213.936768721734,438608.3724092113,504.7639096720623
76,2007,7390.640114966225,1373025.031180334,538.2742446153943
81,2007,487.7868912208379,91809.55494736842,531.3029689561953
85,2007,529.6635232102019,135076.26346222355,392.1218352018833
86,2007,457.671984548713,115240.08004820652,397.1465347449103
88,2007,94.14123967461444,20179.721077219016,466.51407774357665
91,2007,116.99156217148641,28886.265227086024,405.0075745402558
94,2007,56.884222504924416,16861.098039215685,337.3696207247156
95,2007,160.04091041285494,31609.62035154849,506.3044371711819
97,2007,49.365082925595715,15539.98820058997,317.66486749147975
99,2007,158.66491467536162,40346.57789599392,393.2549498606069
5,2008,9396.292614320471,1842422.1374788885,509.9967278496804
8,2008,3365.2699360541183,763970.3458423158,440.4974557413925
11,2008,9933.444858630375,2184265.2523937975,454.7728279678502
13,2008,2833.9709189866962,690111.6869778536,410.65395246344247
15,2008,1905.743638784412,370884.495467741,513.8375052267913
17,2008,1632.3577589774209,289478.12092786405,563.896764890288
18,2008,629.1747112140615,159770.25673835402,393.79964960838896
19,2008,2021.5269059670711,478460.1818471805,422.50682139579675
20,2008,1445.280380170526,401963.7873993307,359.55487172647054
23,2008,2434.5993969998167,581981.3783659517,418.3294324357115
25,2008,3298.8495883719893,684603.8078778235,481.86258247642
27,2008,670.5340725565834,191636.3664861102,349.899178768443
41,2008,1692.2698248280465,360990.52934894187,468.7851029998239
44,2008,985.972378194969,310447.1810237346,317.5974653542074
47,2008,1803.2901903881911,446943.19232954097,403.4719000840236
50,2008,1475.2581129431287,311054.49861560843,474.2764112105664
52,2008,2349.7590434676245,521940.0561229352,450.1971090170887
54,2008,2204.9794505545906,466962.55002727406,472.19620726026176
63,2008,853.6744373264846,147192.12883182446,579.9728858476237
66,2008,1610.1327780799854,268121.1779599994,600.5242817186931
68,2008,3069.263172258357,625095.4683443386,491.0071065445046
70,2008,1248.2313029331701,297862.33726912685,419.06315325974185
73,2008,2066.8602650199973,433148.77400368673,477.1709835204117
76,2008,6881.345481308423,1364745.0096370126,504.2220658596645
81,2008,465.94941901843544,91192.92067368422,510.94911269016484
85,2008,522.0493857810367,135724.3991943219,384.6393050033681
86,2008,417.86274149401345,116328.58120579747,359.20900707520053
88,2008,90.18671215970024,19707.391591096457,457.62886347904816
91,2008,107.8349862396664,29295.909165590892,368.08888787217603
94,2008,48.52833803985639,17549.41176470588,276.5240151094586
95,2008,151.07654640645345,31397.768384551,481.1696951073419
97,2008,50.91897376326369,16396.68377581121,310.54434213325874
99,2008,146.08772038431357,41475.85821300619,352.22350224570573
5,2009,10280.444571750275,1828016.6277445029,562.3824431200494
8,2009,3515.758891125962,765373.9528080393,459.3517819919509
11,2009,10019.448024848214,2153223.806011081,465.3231121111175
13,2009,3140.9509634043266,690307.6121731462,455.00743552810457
15,2009,1974.200335950263,367692.21778541384,536.9165406438957
17,2009,1612.807704161793,282913.9952963563,570.0699615345485
18,2009,666.6297207132747,158971.89781340733,419.33809049428896
19,2009,2240.1937683727333,476071.3949117619,470.5583642108858
20,2009,1612.9910659644609,404205.01231015334,399.052712569231
23,2009,2759.397085704177,582330.0907982328,473.85445631389496
25,2009,3424.999002259954,689392.4167701837,496.8141393701628
27,2009,799.959554166199,194574.26406926406,411.13328013484426
41,2009,1845.9266144369226,361251.33819976565,510.9812530067799
44,2009,1181.0156241631214,315756.98750929366,374.02675819750806
47,2009,2039.2081828138382,450681.3209095356,452.472309857094
50,2009,1504.670036363523,313677.3390116852,479.68719739345613
52,2009,2596.9580979880843,516949.2810594028,502.362261277556
54,2009,2382.417246342626,466065.03281154437,511.1769986198403
63,2009,889.6157110275715,144190.58869930342,616.9721054976656
66,2009,1583.4890575192499,264134.35899131506,599.5013536165192
68,2009,3161.4298936398673,622185.3171225999,508.1170845143741
70,2009,1416.4364270147976,297966.3535181552,475.3679099303048
73,2009,2162.2032596476624,427437.2327335336,505.8528116093223
76,2009,7164.904998077418,1355798.5837457054,528.4638208046154
81,2009,483.4958683465477,90586.50871578947,533.7393781931603
85,2009,550.9948639258681,136288.38798607877,404.28599388977267
86,2009,470.3661530467406,117297.87869081221,401.001414771181
88,2009,91.45696370320437,19239.217917010166,475.3673673104123
91,2009,128.0346866633761,29752.391620701794,430.33409984523473
94,2009,60.38473431645236,18232.254901960783,331.19729096129686
95,2009,187.15600680837005,31221.277053688867,599.4501970131844
97,2009,64.3765690626413,17251.001179941002,373.1758429041013
99,2009,171.02061294170275,42576.03083270003,401.68284736009804
5,2010,9830.42458060257,1812040.757254153,542.505710274362
8,2010,3438.8142214404106,766103.7704835387,448.870551736085
11,2010,9935.144259621125,2116858.1565141343,469.3344345745628
13,2010,3041.4639341721336,689916.051674825,440.84550965131814
